#Gene	P.Value	logFC
PRKX	0.66207018	0.022995
MMD	0.66207018	0.022995
RFX5	0.66207018	0.022995
WIPF1	0.66207018	0.022995
ZMYND11	0.66207018	0.022995
BDKRB2	0.66207018	0.022995
NA	0.66207018	0.022995
GATM	0.66207018	0.022995
CFHR2	0.66207018	0.022995
SLC29A2	0.66207018	0.022995
CHD4	0.66207018	0.022995
PEA15	0.66207018	0.022995
SCNN1B	0.66207018	0.022995
SCNN1G	0.66207018	0.022995
HSD17B4	0.66207018	0.022995
CTSC	0.66207018	0.022995
FAT1	0.66207018	0.022995
LLGL2	0.66207018	0.022995
CTNNB1	0.66207018	0.022995
HNF4A	0.66207018	0.022995
PLXNB1	0.66207018	0.022995
CDKL5	0.66207018	0.022995
TRPC1	0.66207018	0.022995
TRPC2	0.66207018	0.022995
ARHGDIB	0.66207018	0.022995
ESM1	0.66207018	0.022995
MECP2	0.66207018	0.022995
TGIF1	0.66207018	0.022995
NR4A3	0.66207018	0.022995
BCL7B	0.66207018	0.022995
DNASE1L1	0.66207018	0.022995
TTN	0.66207018	0.022995
USF2	0.66207018	0.022995
KIF1A	0.66207018	0.022995
MAP3K10	0.66207018	0.022995
MAP3K10	0.66207018	0.022995
NPRL3	0.66207018	0.022995
MTTP	0.66207018	0.022995
TXNRD1	0.66207018	0.022995
ABCG1	0.66207018	0.022995
IGLJ3	0.66207018	0.022995
PURA	0.66207018	0.022995
CLNS1A	0.66207018	0.022995
RGS19	0.66207018	0.022995
SIX1	0.66207018	0.022995
ALKBH1	0.66207018	0.022995
BLMH	0.66207018	0.022995
VAMP7	0.66207018	0.022995
TAZ	0.66207018	0.022995
DUSP6	0.66207018	0.022995
DUSP7	0.66207018	0.022995
MAPRE2	0.66207018	0.022995
ALDH18A1	0.66207018	0.022995
PRKG2	0.66207018	0.022995
PDGFRA	0.66207018	0.022995
CRISP1	0.66207018	0.022995
CRISP2	0.66207018	0.022995
CRISP3	0.66207018	0.022995
HCG9	0.66207018	0.022995
CFL1	0.66207018	0.022995
TAF5	0.66207018	0.022995
ABI2	0.66207018	0.022995
EIF2B1	0.66207018	0.022995
ABI2	0.66207018	0.022995
ABCC6	0.66207018	0.022995
CXCR3	0.66207018	0.022995
DGCR6	0.66207018	0.022995
NOV	0.66207018	0.022995
NSMAF	0.66207018	0.022995
METTL1	0.66207018	0.022995
HADH	0.66207018	0.022995
CSPG4	0.66207018	0.022995
IGKC	0.66207018	0.022995
PECAM1	0.66207018	0.022995
SLC14A2	0.66207018	0.022995
P2RY6	0.66207018	0.022995
PTPRU	0.66207018	0.022995
MT1L	0.66207018	0.022995
MT1L	0.66207018	0.022995
AKAP1	0.66207018	0.022995
EPOR	0.66207018	0.022995
TNR	0.66207018	0.022995
CASP8	0.66207018	0.022995
CASP8	0.66207018	0.022995
RNF113A	0.66207018	0.022995
MPHOSPH6	0.66207018	0.022995
USP9X	0.66207018	0.022995
CEACAM7	0.66207018	0.022995
RYR2	0.66207018	0.022995
NA	0.66207018	0.022995
DDX18	0.66207018	0.022995
LCN2	0.66207018	0.022995
KRT85	0.66207018	0.022995
KRT83	0.66207018	0.022995
LOC100134394	0.66207018	0.022995
FANCA	0.66207018	0.022995
TWIST1	0.66207018	0.022995
STK25	0.66207018	0.022995
AP3S2	0.66207018	0.022995
SUMO2	0.66207018	0.022995
SUMO2	0.66207018	0.022995
SH3GL2	0.66207018	0.022995
SH3GL3	0.66207018	0.022995
NA	0.66207018	0.022995
CCL8	0.66207018	0.022995
NR6A1	0.66207018	0.022995
PTPRC	0.66207018	0.022995
CHGB	0.66207018	0.022995
APP	0.66207018	0.022995
RPN1	0.66207018	0.022995
IGF2R	0.66207018	0.022995
RARB	0.66207018	0.022995
UGT2B4	0.66207018	0.022995
CA2	0.66207018	0.022995
ELANE	0.66207018	0.022995
SPINK1	0.66207018	0.022995
SCG5	0.66207018	0.022995
CXCL8	0.66207018	0.022995
ITGAL	0.66207018	0.022995
PTPRF	0.66207018	0.022995
DLAT	0.66207018	0.022995
RIT1	0.66207018	0.022995
NPEPPS	0.66207018	0.022995
MYO5A	0.66207018	0.022995
EMP1	0.66207018	0.022995
FOXC2	0.66207018	0.022995
KCNN3	0.66207018	0.022995
CHERP	0.66207018	0.022995
KIF2A	0.66207018	0.022995
NUP88	0.66207018	0.022995
XPO1	0.66207018	0.022995
SF1	0.66207018	0.022995
FEV	0.66207018	0.022995
CES2	0.66207018	0.022995
SPIN2A	0.66207018	0.022995
HOXD3	0.66207018	0.022995
SGK1	0.66207018	0.022995
EYA1	0.66207018	0.022995
SIRPA	0.66207018	0.022995
TWIST1	0.66207018	0.022995
SKAP1	0.66207018	0.022995
MRPS12	0.66207018	0.022995
CHIC1	0.66207018	0.022995
ANXA13	0.66207018	0.022995
ACO1	0.66207018	0.022995
DDX6	0.66207018	0.022995
MAPK1	0.66207018	0.022995
CD83	0.66207018	0.022995
FMO4	0.66207018	0.022995
SEPP1	0.66207018	0.022995
GHR	0.66207018	0.022995
POU3F2	0.66207018	0.022995
GNS	0.66207018	0.022995
RPL41	0.66207018	0.022995
RING1	0.66207018	0.022995
BCKDHA	0.66207018	0.022995
ACTR1A	0.66207018	0.022995
PRKCZ	0.66207018	0.022995
TOP2B	0.66207018	0.022995
HMGB2	0.66207018	0.022995
SLC6A6	0.66207018	0.022995
VIM	0.66207018	0.022995
POU6F1	0.66207018	0.022995
ACVR1	0.66207018	0.022995
BMPR1A	0.66207018	0.022995
ACVR1B	0.66207018	0.022995
KTN1	0.66207018	0.022995
SCARB1	0.66207018	0.022995
CD163	0.66207018	0.022995
GP5	0.66207018	0.022995
ATP13A3	0.66207018	0.022995
FERMT2	0.66207018	0.022995
TPM1	0.66207018	0.022995
NUP153	0.66207018	0.022995
ANK2	0.66207018	0.022995
AKR1D1	0.66207018	0.022995
EPS15	0.66207018	0.022995
NEK2	0.66207018	0.022995
NEK3	0.66207018	0.022995
KRT9	0.66207018	0.022995
TPBG	0.66207018	0.022995
UBE2H	0.66207018	0.022995
PCBP1	0.66207018	0.022995
MITF	0.66207018	0.022995
CD69	0.66207018	0.022995
CDO1	0.66207018	0.022995
INPP5A	0.66207018	0.022995
XK	0.66207018	0.022995
COG2	0.66207018	0.022995
RB1CC1	0.66207018	0.022995
STK38	0.66207018	0.022995
ECE1	0.66207018	0.022995
LTBP2	0.66207018	0.022995
GPC3	0.66207018	0.022995
MYH8	0.66207018	0.022995
HIST1H3F	0.66207018	0.022995
PDE4C	0.66207018	0.022995
PDE4C	0.66207018	0.022995
CYLC2	0.66207018	0.022995
SKP1	0.66207018	0.022995
CAPRIN1	0.66207018	0.022995
PEX5	0.66207018	0.022995
MMP14	0.66207018	0.022995
MMP15	0.66207018	0.022995
PTPRO	0.66207018	0.022995
KHDC1	0.66207018	0.022995
NA	0.66207018	0.022995
BMPR2	0.66207018	0.022995
HTT	0.66207018	0.022995
HTT	0.66207018	0.022995
HNF4A	0.66207018	0.022995
PDIA3	0.66207018	0.022995
GUCY1A2	0.66207018	0.022995
OPN1MW2	0.66207018	0.022995
JUP	0.66207018	0.022995
ADD1	0.66207018	0.022995
MPG	0.66207018	0.022995
ATP2A3	0.66207018	0.022995
MN1	0.66207018	0.022995
KDM4A	0.66207018	0.022995
GRIA1	0.66207018	0.022995
PON1	0.66207018	0.022995
NA	0.66207018	0.022995
ATP6V0A1	0.66207018	0.022995
USP7	0.66207018	0.022995
NA	0.66207018	0.022995
COL1A1	0.66207018	0.022995
COL1A2	0.66207018	0.022995
PTPRR	0.66207018	0.022995
HIST1H3D	0.66207018	0.022995
HIST1H2APS4	0.66207018	0.022995
HIST1H2BC	0.66207018	0.022995
HIST1H2BH	0.66207018	0.022995
HIST1H2BC	0.66207018	0.022995
HIST2H4B	0.66207018	0.022995
HIST1H4G	0.66207018	0.022995
HIST1H2AK	0.66207018	0.022995
HIST1H3F	0.66207018	0.022995
HIST1H2AB	0.66207018	0.022995
HIST1H2AH	0.66207018	0.022995
HBA2	0.66207018	0.022995
NPRL3	0.66207018	0.022995
SSTR3	0.66207018	0.022995
RAB40AL	0.66207018	0.022995
RGS6	0.66244589	0.116693
DDX6	0.66287961	-0.196
DGKG	0.66312769	0.095327
FNTB	0.66363974	0.118256
ATP1A2	0.66378802	0.141786
MCM5	0.66391152	-0.071248
PMVK	0.6639351	-0.079633
SRD5A2	0.66415372	0.23872
NA	0.66418769	0.149202
ITGB1BP1	0.66484325	-0.124553
TCF7	0.66489863	0.176958
PTHLH	0.66493172	0.230546
GTPBP1	0.66497922	0.191408
SLC30A3	0.66517672	0.077197
YARS	0.66649552	0.121874
SLAMF1	0.66659307	-0.136647
PSMD5	0.6671011	0.117252
MAP2	0.66723628	-0.128466
MAP3K8	0.66746396	-0.209123
NA	0.66753071	-0.077749
NA	0.66797634	-0.178762
CIRBP	0.66812252	-0.094327
DPEP1	0.66818544	0.144426
NA	0.66819719	0.324985
E2F5	0.66888063	0.125885
CDH18	0.66917881	-0.244822
PPP2R5E	0.66927302	0.120637
TFAP4	0.66931599	0.091615
NA	0.66941976	-0.092174
CYP2A6	0.66959042	0.072481
UBE2N	0.6698834	0.104146
ALCAM	0.67081895	-0.127065
NA	0.67086442	-0.141205
PLA2R1	0.67094153	-0.275297
NA	0.67096269	-0.193736
HNRNPH2	0.67118411	-0.112445
TST	0.67141269	0.116509
NA	0.67178318	0.190866
DRD3	0.67183102	0.150176
PARK7	0.67184852	-0.10303
SERPINA7	0.67236059	-0.219914
DDX39B	0.67247733	-0.095312
HTR2C	0.67249919	0.157465
NA	0.67299385	0.221153
GNL3LP1	0.67311263	0.132813
NA	0.67379367	0.13524
DHX38	0.67432079	0.07142
NA	0.67434812	0.195979
PCDHGB4	0.67453912	0.277948
RABGGTB	0.67454569	-0.10732
FGFR4	0.67461941	0.121763
FUT6	0.67467816	0.163852
F10	0.67469149	0.181467
MYOC	0.67470804	0.207464
NA	0.6748005	-0.151954
OAS2	0.67483174	-0.117206
NA	0.67522069	-0.209561
SLC16A1	0.67522664	-0.107967
CLN3	0.67559805	-0.066974
ACTB	0.67576916	0.055511
KLKB1	0.67587683	-0.125103
FGFBP1	0.6761614	-0.190658
MIPEP	0.67629457	-0.204579
PRUNE2	0.67726109	0.316542
GRP	0.67732744	0.23811
NA	0.67739841	0.105179
CBLB	0.67749791	-0.30864
SYMPK	0.67783095	0.179721
NA	0.67794452	0.104199
TUBB	0.67827105	0.065359
NA	0.67856555	-0.108679
CXCR5	0.67889672	0.184111
ESPL1	0.67898492	-0.103095
TERF1	0.67911391	-0.115568
NA	0.67962082	0.196483
ME2	0.67964475	0.081689
PTPN4	0.6797007	0.126377
CNP	0.67992808	0.20684
RRAGB	0.67997831	-0.106026
CTNNA2	0.68011352	0.279157
CFHR4	0.68064095	-0.335604
UQCRC2	0.68104542	0.072736
MSMB	0.68108594	-0.246321
GFI1	0.68115916	-0.127033
SP2	0.68136437	-0.103074
NA	0.68151926	0.181121
NSDHL	0.68179022	-0.06761
HMGXB3	0.6819948	-0.062036
RB1	0.68210731	0.207868
AKAP12	0.68240132	-0.304377
HRG	0.68297726	-0.229058
KARS	0.68343411	-0.073156
NA	0.68402805	0.125899
P2RY14	0.68417693	0.31371
HTN3	0.68421886	0.269587
NA	0.6845269	0.074021
KCNQ2	0.68460073	-0.157529
ARID4A	0.68474524	0.075918
NA	0.6847733	0.230358
RAD52	0.68524669	0.205222
CCL19	0.68533234	-0.153591
GMFB	0.6854785	0.099782
OMP	0.68557643	0.095019
ADRM1	0.6858923	-0.069085
FABP6	0.68681334	-0.199513
NFKB2	0.68682072	0.318188
PWP2	0.68682369	-0.085765
PKNOX1	0.68694781	0.233063
INHA	0.68736948	-0.063141
ACTB	0.68764011	-0.047833
SNRPD3	0.68789802	-0.089222
TAX1BP3	0.68823994	-0.074275
STRN3	0.68837549	0.095638
ENPEP	0.68864561	0.268831
PPAP2B	0.68897228	-0.052469
DAPK1	0.68906468	-0.10074
WIPF2	0.68910434	0.097177
CGREF1	0.69049616	0.150731
RPL32	0.69060697	0.052273
EDC4	0.69120101	-0.159186
HLA-DPB1	0.69124096	-0.109947
NA	0.69172366	-0.175337
GABRQ	0.69176523	0.142337
HRH1	0.69247795	-0.108961
MATK	0.69330857	0.141731
HAS2	0.69332993	-0.204136
PPP5C	0.69346787	-0.1262
DNM1L	0.6934835	0.169657
GRB14	0.69436631	0.235219
NA	0.69452737	0.143288
SLC25A13	0.69460909	0.185269
SLC12A1	0.69476036	-0.118004
PNO1	0.69493377	0.090053
MLLT10	0.69557791	0.066699
CTR9	0.69564477	0.093194
NA	0.69567286	0.078051
LTC4S	0.69573538	0.067328
NA	0.6960119	0.129412
PDE6A	0.69638847	0.099027
NA	0.69649179	-0.317282
EPYC	0.69651979	0.258197
IFIT5	0.697003	-0.114069
WFDC2	0.69742685	-0.132257
IL13RA2	0.69797434	-0.213733
GRIA1	0.69806702	0.192333
HLA-DQB2	0.6986925	-0.219991
DNAJB4	0.69924124	0.236176
IL2	0.69928798	0.140152
RHOB	0.69980952	-0.162782
PPOX	0.70024545	-0.071148
PPIL2	0.70048565	0.159882
PLGLB1	0.70060113	-0.087424
NA	0.7006166	-0.152145
ACADS	0.7010625	0.173603
GNB3	0.70140664	0.061976
KCNJ4	0.70141168	-0.150093
GPR143	0.7015262	-0.171383
CYP4B1	0.70160403	-0.184193
C2	0.70265138	0.122709
RBMX	0.70266449	-0.066664
RRM1	0.70422312	0.077817
SGCD	0.70429215	-0.175535
TACSTD2	0.70484503	0.199837
SETDB1	0.70496909	0.071866
DYRK2	0.70574096	0.079888
RAC2	0.70578895	0.091724
CYP2A7	0.70606131	-0.129092
TGM1	0.70632331	-0.179657
EIF4G2	0.70633142	-0.080099
E2F4	0.70643182	-0.108508
ZER1	0.70645342	0.162759
CLK2	0.70647006	0.061925
INHA	0.70671858	0.180635
NF1	0.70707498	0.090124
TLE2	0.70717191	-0.189964
NA	0.70720435	0.135019
GRIN2B	0.70773834	0.163419
AARS	0.70836361	-0.081551
MCM3	0.70837428	-0.067354
NPC1	0.70855685	-0.084633
ABCB4	0.70858973	0.195039
SNW1	0.70884238	0.070179
C8G	0.70904563	-0.081988
CYTH1	0.70944711	-0.093826
HSD17B8	0.70946582	0.117608
MAGEA1	0.70989899	-0.207019
GDF10	0.70994442	-0.179327
NPY1R	0.71072281	-0.247414
KPNA3	0.71092705	0.262473
MUC1	0.7117178	-0.14528
MAOA	0.71187567	0.272261
NA	0.71217894	0.128015
SPARCL1	0.71288493	0.194293
IGLV4-3	0.71375481	0.11341
TRPV6	0.71393281	-0.110727
PRMT1	0.71417471	0.08615
GLTSCR1L	0.71432155	0.054597
TIE1	0.71439884	-0.250471
ANKRD1	0.71441286	-0.158741
C4BPA	0.71446917	-0.150033
NA	0.71466852	-0.04622
PHB2	0.71480969	-0.069625
VLDLR	0.71503031	-0.166736
GUCY2D	0.71503541	-0.060792
DYRK1A	0.71528717	-0.174971
NR4A2	0.71550702	-0.17446
NA	0.71552705	0.174716
UCP1	0.71598386	0.210416
NA	0.71660923	0.151077
PMS2P4	0.7166665	0.185987
ABCD3	0.7167007	-0.104345
NA	0.71675696	0.147275
NA	0.71717709	0.062749
CTGF	0.71717785	-0.233903
GHRH	0.71727939	0.120206
UNG	0.71733485	-0.072283
FUT1	0.71798165	0.152601
PPP3CB	0.71836884	-0.103315
TTLL4	0.71902014	0.166939
WRB	0.71907784	-0.107661
ERH	0.7191605	-0.051561
CEACAM4	0.71959114	0.072293
ZNF134	0.7204724	-0.06224
HTR2C	0.72074027	0.217787
TMEFF1	0.72077774	0.167921
PNMT	0.72111142	0.067861
RPS8	0.72135492	-0.03945
ICA1	0.72156214	-0.121457
MNX1	0.72225417	0.171012
RLBP1	0.72282333	0.171069
ETV4	0.72290134	0.105355
PMS1	0.72295766	-0.088086
NFX1	0.72300378	-0.06636
SAA4	0.72346014	0.218979
LYZ	0.72383138	0.204176
NA	0.72453785	-0.099088
SRRD	0.72470331	0.126609
NA	0.72479373	0.104673
HMGA1	0.72581985	-0.076364
NA	0.72643057	0.168699
GNAQ	0.72663967	0.114363
HOXC4	0.72690656	-0.09589
SNTB2	0.72697057	0.081375
NA	0.72704506	-0.107161
MAPK14	0.72712182	-0.11398
FAM110B	0.72737562	-0.140255
PC	0.72743732	0.130193
TNFRSF17	0.72748525	-0.140923
MYCBP	0.72815002	-0.085979
PDX1	0.72839566	-0.112909
SNRPD2	0.72841862	0.065424
MGAT5	0.72878783	-0.163165
ALG3	0.72883115	-0.063627
RAB11B	0.72885745	0.182498
OLR1	0.72894232	0.198406
NA	0.72904751	-0.085641
HAS1	0.72906639	0.121675
IL9RP3	0.72914233	-0.062946
XPA	0.73017482	0.067908
KLRC3	0.73025366	-0.258517
HSPB1	0.73025529	-0.063585
DMD	0.73107053	0.169373
FAM216A	0.73123227	-0.102087
NA	0.73139762	-0.181487
RPS15A	0.73168186	-0.045204
LTK	0.73177512	0.042044
ATP4B	0.73189814	0.215131
PPP2R5C	0.73194559	-0.094056
GRIN2B	0.73204352	-0.124479
IPW	0.73218672	-0.183187
APOC4	0.73231042	0.101117
MAL	0.73234905	0.134293
GRIA2	0.73239021	0.17466
ZBTB17	0.73243658	-0.069155
NMT1	0.73273429	0.06267
TRO	0.73293247	-0.055107
CHRNA3	0.73302566	-0.171829
CFLAR	0.73319854	-0.075872
CCR6	0.73350991	-0.175414
AKR1A1	0.73357987	-0.052765
NA	0.73373942	0.040241
NA	0.73421303	-0.180296
HTR1E	0.73450756	-0.084669
DLG2	0.7349732	0.207309
UROD	0.73556333	0.057468
RPL35	0.73569682	-0.046606
EFTUD2	0.735712	-0.095574
RFX1	0.7359494	-0.068459
TUFM	0.73599833	-0.039736
NR5A2	0.73617416	-0.106978
CCR3	0.73621008	0.11587
DGCR2	0.73640906	-0.080825
MEST	0.73648596	0.100265
NA	0.73679526	-0.253563
SRPK2	0.73711162	-0.083189
FZD2	0.7371873	-0.06184
KCNJ8	0.73730069	-0.148362
6-Sep	0.73771588	0.079812
PGAM2	0.73838361	-0.148233
LAMB1	0.73841212	0.264864
NA	0.73844197	-0.165753
GPLD1	0.73873909	0.154759
NA	0.73885625	0.126034
AOAH	0.73904132	-0.085196
NA	0.73915693	-0.180216
ORC2	0.73974582	0.043353
UROD	0.73981415	0.063063
LAMB3	0.73986494	-0.161197
GNB2L1	0.73991725	0.036759
SPAG1	0.73992463	-0.161943
NA	0.7404001	0.096692
KCNC4	0.74053221	-0.159042
NA	0.74070181	0.115645
JADE3	0.74107717	-0.208442
ZNF33A	0.74124116	0.175566
DHRS2	0.74209583	-0.115605
NA	0.74240123	0.176287
ABCC8	0.7429844	-0.139334
GABRB3	0.74330569	0.242706
LTBP1	0.74335265	0.101045
H1F0	0.74347012	-0.210108
LPL	0.74378837	-0.21953
NA	0.74399004	0.106906
MLEC	0.74413648	-0.04921
BAMBI	0.7442996	-0.189649
ABAT	0.74441201	-0.11916
PIP4K2B	0.74547215	-0.188758
LAMA4	0.74571581	-0.237552
NA	0.74613195	-0.083043
NA	0.74615623	0.162865
NA	0.7463203	0.176454
ABCB1	0.74645703	0.111871
HOXD10	0.74651227	-0.105654
ZNF592	0.74730645	0.028391
NBL1	0.74735591	-0.039292
DES	0.74758073	0.132622
OPRD1	0.74764354	0.107526
CCR6	0.74774327	-0.253897
CDX1	0.74780417	-0.143048
SMOX	0.74848701	-0.092962
SLC10A3	0.74926716	-0.052835
CHM	0.74930793	0.175397
SPIDR	0.74963141	-0.069293
RPLP1	0.74992763	0.044391
HYAL2	0.7502025	-0.030023
TSPAN31	0.75098328	0.098667
MYH3	0.75132629	-0.171399
HTR6	0.75174645	-0.083402
NA	0.75188807	0.170496
MSR1	0.75199123	-0.182125
NA	0.75220468	0.10531
NA	0.75223077	-0.109102
NA	0.7522653	0.122398
SIGMAR1	0.75234083	0.061846
PZP	0.75234961	0.153384
ADCYAP1	0.75255825	-0.063947
NA	0.75266243	0.191159
DCT	0.75310371	0.092253
MASP1	0.75322919	0.169994
AOC1	0.75359871	-0.049117
NAB1	0.75369305	-0.128225
SMPDL3B	0.75372312	0.045627
MAPRE1	0.75386834	-0.049325
OASL	0.75430651	-0.120092
SLC18A2	0.75467562	-0.168003
CHRNA5	0.7546906	0.209423
SUPT6H	0.75521189	0.054542
LEPREL2	0.7553602	0.10036
HELZ	0.7557043	-0.060312
AGT	0.75584858	-0.215109
CXCR2	0.75590761	0.128308
BCL2	0.75593421	0.151317
EYA3	0.75609583	0.14197
MTMR3	0.75648872	0.092783
NA	0.75653657	-0.165094
NCAM1	0.75730984	0.10519
NA	0.75747352	-0.184017
INSL4	0.75759708	0.083611
MAP2	0.75759906	0.187935
CD79B	0.757653	0.085869
RAB8A	0.75791406	0.164115
DHX9	0.75811881	0.054049
SPICE1	0.75811968	-0.198724
ARHGEF16	0.7581515	0.060892
KDM5C	0.75821912	-0.071745
NA	0.75824686	-0.048567
NA	0.75843087	0.09016
SEMA3F	0.75857605	0.154419
MCM2	0.75873533	-0.041172
MT3	0.75959163	-0.079234
ARVCF	0.76021427	-0.078694
SLC11A1	0.76026133	0.143375
RBMY1E	0.76028167	-0.143955
BMI1	0.76041642	0.064353
TPM2	0.76070721	0.140347
GNL2	0.76074925	-0.065425
TOP2A	0.76086704	-0.208347
CSNK2A1	0.76153165	0.05011
SRSF3	0.761729	0.061342
NA	0.76214893	-0.140721
AOC2	0.76246284	-0.078769
DCT	0.76264388	0.119221
PIK3R3	0.7629531	-0.067114
NA	0.76310384	-0.141731
TUB	0.76329676	0.11921
MEF2BNB-MEF2B	0.76340251	-0.133973
ARG2	0.76358199	-0.151963
NA	0.76359598	-0.083862
PSMC5	0.76378017	0.058335
LRRC16A	0.76440162	0.163225
TRIB2	0.76443796	-0.086892
GUCY2C	0.76493956	-0.069436
ZNF91	0.76497425	0.174455
RASL10A	0.76497437	0.133599
NA	0.7649869	0.043537
HOXA9	0.76508065	0.08173
LRRC16A	0.76519938	0.100483
NA	0.76546696	-0.12025
ZNF266	0.76558961	-0.091313
SNTB1	0.76563945	0.159392
ITIH3	0.76566853	-0.11259
NA	0.76567716	0.255443
NA	0.76576012	-0.145019
RPP30	0.76589479	-0.072546
CYB561	0.76593391	-0.098586
ERV9-1	0.76596025	-0.137887
NA	0.76612022	-0.110476
NA	0.76623995	-0.112234
ASCL1	0.76625421	0.106926
TSC22D1	0.76665013	-0.112308
UBE4A	0.76701153	-0.076984
IL17A	0.76728106	-0.103259
PSG1	0.7677266	-0.127149
OXT	0.7677969	-0.090153
TMEM115	0.76833152	0.05237
CCT8	0.76841167	0.051069
TSC1	0.76861829	0.142623
NA	0.76866144	-0.125196
KCNJ15	0.76873405	-0.155829
DLX4	0.76885374	0.156939
BAAT	0.76887375	0.183213
UGT2B15	0.7689554	-0.134658
ACTB	0.76908278	0.104172
CYP4F2	0.76983426	-0.180201
PSMD11	0.77007793	-0.07908
KPNA1	0.77010329	0.042259
GABRA5	0.77061445	0.192397
EIF2AK2	0.77081984	-0.058629
ALDH3A2	0.77087985	-0.064796
KCNJ2	0.77105523	-0.141037
S100A7	0.77152557	0.121659
PAX3	0.77166173	0.123149
NA	0.77199713	0.105691
GCSH	0.77215978	-0.150907
BZW1	0.77224115	-0.053387
SOX9	0.772616	-0.198969
NA	0.77265378	0.147236
NA	0.77271852	0.15199
RAB28	0.7731621	0.091493
SEMG1	0.77331474	-0.177207
HMGA2	0.77334202	-0.223051
HTR3A	0.77334599	0.121577
NA	0.7739946	0.140147
PRSS8	0.77426783	0.091107
PMCH	0.77433565	0.141836
VAC14	0.77443599	-0.118195
NA	0.77443853	-0.135899
GK2	0.77453297	-0.113427
GFER	0.77476883	-0.039096
MRE11A	0.77491846	0.056821
IBSP	0.77518277	0.105496
HSPB3	0.77573973	0.097979
ZNF197	0.77588032	0.102897
RPL29P11	0.77591159	0.045389
EIF5A	0.77612088	0.086361
IFIT2	0.77658786	-0.165663
SLC35F2	0.77676775	-0.142606
APOC1	0.77842025	-0.146175
MTR	0.77852114	0.039386
PRMT5	0.77897713	0.059077
UCK2	0.77914945	-0.133042
CACNA1D	0.77931402	-0.10419
NA	0.77998165	-0.102459
CYTIP	0.78036219	-0.070108
C21orf33	0.78061366	-0.124713
TRA2A	0.78073679	-0.071936
TSPAN7	0.78116664	0.160707
NA	0.78128781	0.053763
PDE6B	0.7813046	-0.063036
SERPINB10	0.78175981	-0.142137
NA	0.78182847	0.091661
TRA	0.78183314	-0.066585
AGPAT2	0.78269547	-0.062183
GIT2	0.78284055	-0.046717
ZNF7	0.78300573	-0.060173
BRD8	0.78300762	-0.080999
HK2	0.78351165	-0.057222
GCKR	0.78376045	0.04977
ARMCX7P	0.78385586	0.057843
SLC35A1	0.78386439	-0.068485
SF3B3	0.78404376	-0.114466
GRK5	0.78462566	0.065205
FAS	0.78470465	0.05923
CYP21A2	0.78470498	-0.112861
CRH	0.78475095	-0.125045
PSG3	0.78513154	0.142806
DMWD	0.78514445	0.030314
CHRM1	0.78549651	0.045611
PRPS1L1	0.78586383	-0.136858
ADRB2	0.78587765	-0.107359
GATA3	0.78639023	-0.049042
NA	0.78640221	0.185477
CACNB2	0.78642998	0.148749
KRT12	0.78683494	0.14111
FBXO46	0.7876066	-0.046281
UCP1	0.78809625	0.093861
CHRNA1	0.78820051	0.106017
TRAF4	0.78824401	-0.028136
AKAP9	0.78834497	-0.127025
GPR4	0.78844014	0.08194
NA	0.78873974	0.082405
RIT1	0.78875076	0.051363
N4BP2L2	0.7888051	-0.040999
MGAT2	0.78938489	-0.066816
NA	0.78942192	0.057861
SALL1	0.78953406	-0.090503
LAD1	0.78966386	0.0636
ZNF74	0.78976263	-0.058282
E2F1	0.78985223	0.036289
LRPPRC	0.79016349	-0.057437
TP53	0.79045468	0.072209
NA	0.79063727	-0.173221
NA	0.79067616	0.077116
COL15A1	0.7913401	0.171075
ABCA4	0.7913537	-0.117653
SH3BP2	0.79144694	0.10088
GOT1	0.79170274	0.073668
NA	0.79184385	0.141189
DCTN1	0.79185713	-0.108164
GSE1	0.79216776	-0.068747
PPP2R5B	0.7922724	-0.066148
TGFB2	0.79327251	-0.142538
NA	0.79335052	0.141436
RARG	0.79335186	-0.08738
NA	0.79346532	-0.165585
LRRC32	0.79381719	0.108169
TCF20	0.794067	-0.122532
SLC9A3	0.79425742	0.078833
XPC	0.79471971	0.042417
NA	0.79473331	-0.123471
NA	0.79477524	-0.11234
MRPL19	0.79521233	0.112143
NA	0.79593481	-0.100356
PHB	0.79600242	-0.048169
GABRR2	0.79601148	-0.087034
ZFR	0.79629649	-0.10806
TJP1	0.79643471	0.147791
NA	0.79647112	0.139004
ODF1	0.79689844	0.129897
DGUOK	0.79708545	0.06743
GSTZ1	0.79712311	0.042638
CD3G	0.79733283	-0.076626
TH	0.79741102	-0.054905
IK	0.79753585	0.05345
HIST1H2AC	0.79762176	-0.086432
OCM	0.79789345	-0.09626
CCNO	0.79820005	-0.088535
STXBP1	0.79822598	-0.043934
TACR3	0.79932427	0.068564
NA	0.79935296	0.183328
GAL	0.79971197	0.126217
BCLAF1	0.80003739	0.043821
CASP2	0.80053283	-0.082182
LOC100133953	0.80135748	0.093857
TARBP1	0.80137817	-0.039897
AMPD1	0.80145966	0.124962
SCGB2A2	0.80147739	0.109125
CRY1	0.80153323	-0.057183
CRABP2	0.80183322	0.118797
RAB4A	0.8023	-0.063833
SSR1	0.80230185	0.068474
CTCF	0.80232571	-0.056086
ART1	0.8023511	-0.08664
NPAS2	0.80243209	0.059453
NA	0.80263131	-0.08431
WNT1	0.80273737	-0.091654
LOC100130648	0.80278507	-0.145273
SLC25A6	0.8030455	-0.038585
CCT4	0.80368671	0.036831
LYZ	0.80370614	0.135456
