#Gene	P.Value	logFC
HBP1	1.98E-01	0.14756
HNRNPA3P1	1.98E-01	0.134669
GALNT10	1.99E-01	-0.312407
BRD9	1.99E-01	-0.148289
GIMAP4	1.99E-01	0.314323
DIO2	1.99E-01	0.221603
PDS5A	1.99E-01	-0.140334
TAB2	1.99E-01	-0.194681
DCUN1D4	1.99E-01	0.223811
DSTYK	1.99E-01	0.151696
PPFIA3	1.99E-01	0.173177
ZMYND8	1.99E-01	0.19383
ZNF646	1.99E-01	0.24158
B3GALNT1	1.99E-01	-0.423955
HIPK3	1.99E-01	0.209633
SPATA2	1.99E-01	0.158989
NA	1.99E-01	-0.17678
KIAA0895	2.00E-01	0.19923
CLIP4	2.00E-01	0.199467
YEATS4	2.00E-01	-0.318257
MRPS12	2.00E-01	0.135295
GGT1	2.00E-01	0.235014
BDH2	2.00E-01	-0.300619
ZNF337	2.00E-01	0.145069
RTN2	2.00E-01	-0.175206
SLC7A8	2.00E-01	0.29733
BRF1	2.00E-01	-0.143544
PLCXD1	2.00E-01	-0.234869
SCAMP1	2.00E-01	0.240566
BCAM	2.00E-01	0.257352
HR	2.00E-01	0.174847
FGGY	2.01E-01	0.221003
ALG3	2.01E-01	-0.139245
CDC25C	2.01E-01	-0.164875
TRIP13	2.01E-01	-0.278655
PML	2.01E-01	-0.18474
ARSE	2.01E-01	0.177581
TH	2.01E-01	-0.365456
GSTM1	2.01E-01	-0.645474
NA	2.01E-01	0.115904
NR1D1	2.02E-01	0.146661
EGR1	2.02E-01	0.357893
PLA2G2A	2.02E-01	-0.79769
FCGR2A	2.02E-01	-0.426774
CDC40	2.02E-01	-0.200957
MCAM	2.02E-01	0.343593
JUND	2.02E-01	-0.236359
HAS2	2.02E-01	0.223876
RBPMS	2.02E-01	0.296052
SLC4A2	2.02E-01	-0.220701
THRAP3	2.03E-01	0.171232
ARID5B	2.03E-01	-0.286676
NA	2.03E-01	0.151453
FCF1	2.03E-01	0.11458
PTTG2	2.03E-01	0.088603
TNFRSF25	2.03E-01	-0.196516
ANP32E	2.03E-01	-0.226689
LIMK2	2.04E-01	0.137539
TMEM109	2.04E-01	-0.145034
KLHL2	2.04E-01	-0.265835
MAP7	2.04E-01	-0.23842
SIGLEC6	2.04E-01	0.129904
STK25	2.04E-01	-0.177374
ERMAP	2.04E-01	0.181732
GEMIN2	2.04E-01	0.136776
RERE	2.04E-01	0.170673
UCHL5	2.04E-01	-0.208656
WIZ	2.05E-01	-0.285345
MOCS3	2.05E-01	0.152775
IMPDH1	2.05E-01	0.22142
NA	2.05E-01	0.150955
NEBL	2.05E-01	0.169461
TESC	2.06E-01	-0.590526
MAOA	2.06E-01	-0.471523
ATF7IP	2.06E-01	0.166857
TAF1A	2.06E-01	-0.215605
TMEM8B	2.06E-01	0.159277
IGHM	2.06E-01	-0.673783
RPH3AL	2.06E-01	0.245024
DPH2	2.06E-01	0.130854
BCHE	2.06E-01	0.395727
XRCC3	2.06E-01	0.127691
SSFA2	2.06E-01	-0.266596
ECHDC2	2.06E-01	-0.282666
DOK3	2.06E-01	0.150165
HJURP	2.06E-01	0.190035
BTN3A2	2.06E-01	-0.339276
ZMYND10	2.07E-01	0.160851
ACVR2B	2.07E-01	0.184078
MCOLN1	2.07E-01	-0.139892
RAP1GDS1	2.07E-01	-0.17251
CXorf56	2.07E-01	0.141111
DHFR	2.07E-01	0.118824
PPAP2A	2.08E-01	-0.382269
SLC23A2	2.08E-01	0.293716
IGFBP5	2.08E-01	0.175162
TBCCD1	2.08E-01	-0.152434
ARSD	2.08E-01	0.228701
LRBA	2.08E-01	0.20558
MANEA	2.08E-01	-0.191084
RPL39L	2.08E-01	0.152389
SLC6A14	2.09E-01	0.291927
CTSS	2.09E-01	-0.244052
TGM1	2.09E-01	0.275188
RRP15	2.09E-01	0.171097
TBL1X	2.09E-01	-0.169376
KRT19P2	2.09E-01	0.181054
HMCES	2.09E-01	-0.141379
CRYZ	2.09E-01	-0.41853
GM2A	2.09E-01	0.188386
IGHA2	2.09E-01	-1.070137
CRIP2	2.10E-01	-0.324492
ACYP2	2.10E-01	-0.262841
FLT3LG	2.10E-01	0.141594
TIMM9	2.10E-01	-0.148877
STK16	2.10E-01	0.137177
MMP12	2.10E-01	-0.719092
SAP18	2.10E-01	-0.168281
FGFR2	2.10E-01	0.302096
IRS1	2.11E-01	-0.346692
B4GALT4	2.11E-01	-0.199859
ARL15	2.11E-01	0.133091
HIVEP2	2.11E-01	-0.193059
CCAR2	2.11E-01	0.090395
ALDH1A1	2.11E-01	0.382218
ERAP1	2.11E-01	-0.247256
NA	2.11E-01	-0.382272
SIDT2	2.11E-01	-0.215312
UCHL5	2.11E-01	-0.157269
BBS7	2.11E-01	0.125947
MAP4	2.11E-01	0.16125
PPM1B	2.11E-01	-0.221128
ZMIZ2	2.11E-01	0.208051
WIPI1	2.12E-01	-0.240239
RPL23A	2.12E-01	-0.117397
GTF3C2	2.12E-01	-0.20425
ACSL4	2.12E-01	-0.280421
RNGTT	2.12E-01	0.156603
WDR48	2.12E-01	-0.181132
IGLV4-60	2.12E-01	-0.18277
ADAP1	2.13E-01	0.167206
ATG4B	2.13E-01	-0.129678
NA	2.13E-01	0.150436
NA	2.13E-01	0.07923
RALGAPA1	2.13E-01	-0.247044
FKBP9	2.13E-01	-0.261104
MFAP5	2.13E-01	0.265872
RGS16	2.14E-01	-0.291315
FBXL18	2.14E-01	-0.19023
SELPLG	2.14E-01	0.247281
LCMT2	2.14E-01	0.146738
GCHFR	2.14E-01	-0.180284
GLS	2.14E-01	-0.227406
TREX1	2.14E-01	0.12931
MOK	2.14E-01	0.198106
TCF7L2	2.14E-01	0.16065
GPX7	2.14E-01	-0.263178
ITGA4	2.14E-01	0.202296
PPAT	2.14E-01	0.167543
ACHE	2.14E-01	0.130736
DCAF16	2.14E-01	0.211339
CDKN2A	2.15E-01	-0.366689
PDLIM5	2.15E-01	-0.187848
ENPP2	2.15E-01	0.391774
RASA4B	2.15E-01	0.225962
MEX3D	2.15E-01	0.201247
RPS17	2.15E-01	-0.185281
ZNHIT2	2.15E-01	0.144602
PJA2	2.15E-01	-0.341599
HOXB6	2.15E-01	-0.489678
LOC440434	2.16E-01	-0.222264
PODXL2	2.16E-01	-0.215528
ABCB6	2.16E-01	0.1449
CLCN7	2.16E-01	-0.151659
CASP7	2.16E-01	-0.190094
MAN1A2	2.16E-01	0.152724
XPA	2.16E-01	-0.211255
AK2	2.16E-01	-0.148168
GPR144	2.16E-01	0.249747
BRCA1	2.17E-01	-0.217204
ALDH3A2	2.17E-01	0.228106
RHOT2	2.17E-01	0.141452
ZNF184	2.17E-01	-0.186625
NA	2.17E-01	0.333743
TRIM38	2.17E-01	-0.199285
NUFIP1	2.17E-01	-0.18502
GTF2I	2.17E-01	-0.335408
BRSK2	2.18E-01	0.137268
CLUHP3	2.18E-01	0.152081
TNFRSF25	2.18E-01	-0.172617
SERPINB4	2.18E-01	0.660297
PAX5	2.18E-01	0.267696
EHMT1	2.18E-01	0.190755
BMPR2	2.18E-01	-0.187259
CYP4F12	2.18E-01	0.270903
ZNF335	2.18E-01	-0.152876
FCGRT	2.18E-01	-0.224537
PBX1	2.18E-01	-0.390249
CLN6	2.18E-01	-0.126602
TCF7L2	2.18E-01	-0.234478
EPHX1	2.18E-01	0.32618
UBE2D2	2.18E-01	-0.17192
CBFA2T2	2.18E-01	-0.131242
ZNF768	2.19E-01	-0.148021
RFC1	2.19E-01	-0.156306
IGHV5-78	2.19E-01	0.163737
GCOM1	2.19E-01	0.155882
ITM2C	2.19E-01	-0.347578
CES2	2.19E-01	-0.154303
MUC6	2.19E-01	0.147281
PRPF31	2.19E-01	0.144564
GJA1	2.19E-01	-0.566001
MATN4	2.19E-01	0.130199
ASH2L	2.19E-01	-0.208731
TIPIN	2.19E-01	-0.159191
ZNF280D	2.19E-01	-0.175717
VDR	2.19E-01	-0.158519
GMCL1	2.20E-01	-0.323871
TRIM6-TRIM34	2.20E-01	0.172867
ATP6V0A2	2.20E-01	-0.171401
LMO4	2.20E-01	-0.198882
APOBEC3F	2.20E-01	0.126869
ETV6	2.20E-01	-0.124813
GMFG	2.20E-01	-0.381654
TIE1	2.20E-01	-0.297497
LDOC1	2.20E-01	0.234693
SDHAF1	2.20E-01	0.110623
C14orf159	2.20E-01	-0.307263
AAMDC	2.20E-01	0.138832
EXOSC1	2.21E-01	0.129365
DOK1	2.21E-01	0.160434
LINC01278	2.21E-01	-0.125999
ARHGEF40	2.21E-01	-0.195925
ZNF124	2.21E-01	-0.23482
PRKY	2.21E-01	0.174792
TRIO	2.21E-01	-0.186527
NCF4	2.21E-01	-0.353675
ZBTB40	2.21E-01	0.119423
TPK1	2.21E-01	0.213551
HSDL2	2.22E-01	-0.368198
ACAP1	2.22E-01	0.202115
UPK1B	2.22E-01	-0.626423
BAHD1	2.22E-01	0.126659
TOM1	2.22E-01	0.145233
SBF1	2.22E-01	0.125221
UQCC1	2.22E-01	0.157268
MMP9	2.22E-01	-0.56717
GOLM1	2.22E-01	-0.352269
HNRNPH1	2.22E-01	-0.228295
ZNF780A	2.22E-01	0.163412
CAMTA2	2.22E-01	0.166954
CNOT4	2.22E-01	0.134927
RCAN3	2.22E-01	-0.105306
PDE10A	2.22E-01	0.178865
RPARP-AS1	2.23E-01	0.160685
ITPR2	2.23E-01	0.165646
NA	2.23E-01	0.168208
ATXN10	2.23E-01	0.141906
ATF6B	2.23E-01	0.12375
EIF1AY	2.23E-01	0.183931
NA	2.23E-01	-0.134536
TSSC4	2.23E-01	0.121733
B4GALT2	2.24E-01	0.183204
FN1	2.24E-01	0.267359
GIGYF2	2.24E-01	-0.184186
APOBEC3A	2.24E-01	-0.219459
IGFBP5	2.24E-01	0.319349
NEIL1	2.24E-01	0.180025
PTPRR	2.24E-01	-0.381076
USP10	2.24E-01	0.212288
PNISR	2.24E-01	-0.24549
SSH3	2.24E-01	-0.358297
FBXO38	2.25E-01	-0.22485
RPL13	2.25E-01	-0.180264
RIC8B	2.25E-01	-0.116416
SPON1	2.25E-01	0.414515
GABRB3	2.25E-01	0.20897
FAM160B2	2.25E-01	-0.224408
FZR1	2.25E-01	-0.187443
RIOK2	2.25E-01	-0.147357
TARBP2	2.25E-01	-0.131536
PRRC2C	2.25E-01	0.21871
IGHV3-23	2.25E-01	-0.573025
TROAP	2.25E-01	0.180263
RPE	2.25E-01	-0.142171
EED	2.26E-01	0.127666
TIMP3	2.26E-01	-0.296664
RAB31	2.26E-01	-0.420473
HIST1H3H	2.26E-01	0.247013
CCDC28A	2.26E-01	-0.220158
CELP	2.26E-01	0.27971
INPP4A	2.26E-01	-0.366108
TMEM194A	2.27E-01	0.159338
CARD8	2.27E-01	0.189588
PEX6	2.27E-01	-0.244785
NA	2.27E-01	0.153099
BLK	2.27E-01	-0.127508
PARP2	2.28E-01	-0.153054
ENAH	2.28E-01	-0.317842
SQLE	2.28E-01	-0.255761
CD79A	2.28E-01	0.251971
NA	2.29E-01	0.101333
RBM8A	2.29E-01	-0.205579
INSIG1	2.29E-01	0.177197
LAMA2	2.29E-01	0.286432
RHBDF2	2.29E-01	-0.228095
LINC00342	2.29E-01	0.2801
SLC35E1	2.29E-01	-0.228432
LOC100287590	2.29E-01	-0.109079
AVPI1	2.29E-01	0.149704
SOGA1	2.29E-01	-0.140483
MTHFS	2.30E-01	0.139555
VIPR2	2.30E-01	-0.128643
PEX6	2.30E-01	-0.199982
CTCFL	2.30E-01	-0.125815
PTN	2.30E-01	-0.434288
TLN1	2.30E-01	-0.213804
ZNF133	2.31E-01	-0.142162
ATG3	2.31E-01	0.10847
LBH	2.31E-01	-0.376271
CBX5	2.31E-01	-0.14083
C20orf195	2.31E-01	0.15501
SBF1	2.31E-01	-0.19204
LMCD1	2.31E-01	0.242594
B4GALT7	2.31E-01	-0.123776
ZNF440	2.31E-01	0.139444
PINK1	2.31E-01	-0.1292
GAA	2.31E-01	-0.273308
NXT2	2.31E-01	0.219132
SP140L	2.32E-01	0.193557
FAM63A	2.32E-01	0.1709
ECE1	2.32E-01	0.142437
RCL1	2.32E-01	0.146155
HIBCH	2.32E-01	-0.301471
LOC100507315	2.32E-01	0.15209
NA	2.32E-01	0.264927
CHP1	2.32E-01	0.232931
PHF1	2.33E-01	0.15339
IZUMO4	2.33E-01	0.151145
LRIG1	2.33E-01	0.314581
IQCJ-SCHIP1	2.33E-01	0.231773
GGA3	2.33E-01	-0.135925
ITM2B	2.33E-01	-0.21049
CYTH3	2.33E-01	0.124767
SDHAF1	2.34E-01	0.101364
MICAL2	2.34E-01	-0.266495
SOD2	2.34E-01	-0.442521
NF2	2.34E-01	0.134069
PDCL	2.34E-01	0.121092
SERPINB13	2.34E-01	0.225946
SP110	2.34E-01	-0.23343
KNOP1	2.34E-01	0.135757
CALU	2.34E-01	0.144644
TOR1B	2.34E-01	-0.217177
KLHDC3	2.34E-01	-0.155506
SURF2	2.35E-01	-0.161229
CNGB1	2.35E-01	0.178268
GLB1L2	2.35E-01	0.18003
CYFIP2	2.35E-01	0.181698
ATP6V0E1	2.35E-01	-0.144211
IFT140	2.35E-01	-0.397397
WWC2	2.35E-01	0.139257
HERC4	2.35E-01	-0.158921
FLRT2	2.36E-01	0.430117
HPGD	2.36E-01	-0.719062
ARHGDIA	2.36E-01	-0.214501
ARL4C	2.36E-01	-0.206268
PPP5C	2.36E-01	-0.192703
CCNO	2.36E-01	0.191584
PDE4DIP	2.36E-01	0.135856
METTL7A	2.36E-01	0.17913
FERMT2	2.36E-01	0.161084
VSIG4	2.36E-01	0.272104
NA	2.36E-01	0.145348
RBM7	2.36E-01	-0.177016
ATG2A	2.36E-01	-0.182682
DDX18	2.37E-01	-0.156538
MILR1	2.37E-01	0.130212
STK3	2.37E-01	0.065905
NCAPG2	2.37E-01	-0.208004
IGHV3-23	2.37E-01	-0.688009
ABCA11P	2.37E-01	0.132343
MICB	2.38E-01	0.268492
ARAF	2.38E-01	-0.144587
LTBP1	2.38E-01	-0.180052
SNRNP27	2.38E-01	-0.167015
RPS17	2.38E-01	-0.161373
SON	2.39E-01	-0.13019
ABHD2	2.39E-01	-0.24574
ZNF133	2.39E-01	-0.124143
NUMA1	2.39E-01	-0.174937
NA	2.39E-01	0.281492
DDAH1	2.39E-01	-0.397861
CCNT2	2.39E-01	-0.29459
IL4R	2.39E-01	-0.197074
CLDN15	2.39E-01	0.122159
CYP2R1	2.39E-01	0.101555
PHF20	2.39E-01	0.156542
RUNX1	2.39E-01	0.160191
C11orf95	2.39E-01	0.190121
TRIM33	2.40E-01	0.126832
ATP2C1	2.40E-01	-0.15335
SGSM2	2.40E-01	0.174488
MCAM	2.40E-01	0.306871
SLC7A1	2.40E-01	0.16465
PLEKHA6	2.40E-01	0.162785
IRF6	2.40E-01	-0.197464
IGHV4-31	2.40E-01	0.151974
MARK4	2.40E-01	0.15727
DOCK3	2.40E-01	0.22848
PDCD11	2.41E-01	0.118889
IL27RA	2.41E-01	0.131335
ATF6	2.41E-01	-0.206118
CELSR2	2.41E-01	0.138262
ZNF711	2.41E-01	0.142701
ARMCX2	2.41E-01	-0.354447
KRT8	2.42E-01	0.18654
POLL	2.42E-01	0.126802
CLEC16A	2.42E-01	-0.134121
OGFOD3	2.42E-01	-0.123161
GINS3	2.42E-01	0.123282
CLCN7	2.42E-01	0.115221
GLRB	2.42E-01	0.160928
LOC100509911	2.42E-01	0.134003
FABP3	2.42E-01	0.245346
TMEM39A	2.42E-01	-0.156846
CD151	2.42E-01	-0.217297
RPL12	2.43E-01	-0.190886
SELENBP1	2.43E-01	0.346316
NBPF10	2.43E-01	-0.187606
EDNRA	2.43E-01	0.370662
NA	2.43E-01	0.213237
EYA2	2.43E-01	0.264955
PDE4B	2.43E-01	0.29257
STS	2.43E-01	0.213947
AGAP5	2.43E-01	-0.202295
CAPN2	2.43E-01	-0.30237
STAT2	2.43E-01	0.213761
NA	2.43E-01	0.123671
GINS1	2.43E-01	-0.337136
HIST1H2BI	2.44E-01	-0.207235
R3HCC1L	2.44E-01	0.131818
KAT6A	2.44E-01	0.194673
CGREF1	2.44E-01	0.16213
PRAF2	2.44E-01	-0.160148
SLC22A5	2.44E-01	-0.287172
SUOX	2.44E-01	0.178888
NA	2.45E-01	0.105493
DNAJB12	2.45E-01	0.10719
JADE2	2.45E-01	0.203642
FAM86C1	2.45E-01	0.118009
P2RY14	2.45E-01	0.343228
PCDHB13	2.45E-01	0.139853
BLZF1	2.45E-01	-0.084865
PCSK5	2.45E-01	0.170152
PHACTR4	2.45E-01	-0.177075
FANCE	2.45E-01	0.136114
CARF	2.45E-01	0.116253
LAPTM5	2.45E-01	-0.458114
ACAD8	2.45E-01	-0.224562
MAP3K11	2.46E-01	-0.164547
SLC16A7	2.46E-01	0.15164
TANC2	2.46E-01	0.161369
TNNT1	2.46E-01	0.226181
RFK	2.46E-01	-0.158302
PGAP2	2.46E-01	-0.141754
CYFIP2	2.46E-01	-0.254034
CCDC94	2.46E-01	-0.124614
CDC37L1	2.46E-01	0.190398
PRKY	2.46E-01	-0.201306
SNX2	2.46E-01	-0.177087
LSM5	2.46E-01	0.201923
SLC35F5	2.46E-01	0.092561
GAGE12D	2.46E-01	0.613861
SLC1A7	2.46E-01	0.156126
PRKCI	2.47E-01	0.124619
SPRR1A	2.47E-01	-0.689567
OPA3	2.47E-01	-0.146025
ARHGAP35	2.47E-01	0.121968
CLIP2	2.47E-01	-0.211873
NYNRIN	2.47E-01	-0.247262
CACNA1E	2.47E-01	0.127456
PPP2R1B	2.47E-01	-0.169881
TNK1	2.47E-01	0.13645
FKTN	2.47E-01	0.156157
ZNF423	2.47E-01	0.248697
BLZF1	2.47E-01	-0.161764
CEP170B	2.47E-01	-0.179193
HHEX	2.47E-01	0.257486
TCF4	2.47E-01	0.308314
BMP2K	2.48E-01	0.116308
VWA8	2.48E-01	0.131312
CTSE	2.48E-01	-0.678489
CD37	2.48E-01	-0.326467
OTUB1	2.48E-01	0.14076
RPL13A	2.48E-01	-0.132834
KIFC1	2.48E-01	0.146047
OXCT1	2.48E-01	0.285265
SMU1	2.48E-01	0.117974
PEMT	2.48E-01	-0.145282
MAGI2	2.48E-01	0.137507
TBC1D22B	2.49E-01	0.108956
HTR7	2.49E-01	0.118012
MVB12B	2.49E-01	0.166357
NR1H2	2.49E-01	-0.199215
ITPK1	2.49E-01	0.164437
GPATCH8	2.49E-01	-0.168115
C9orf91	2.49E-01	0.164631
RCAN1	2.49E-01	0.139634
ITGA1	2.50E-01	0.1144
ZNF668	2.50E-01	-0.138569
FAM149B1	2.50E-01	-0.12524
MICU1	2.50E-01	-0.148606
BCAM	2.50E-01	-0.323732
SNRNP200	2.50E-01	-0.082736
ACOXL	2.50E-01	-0.129891
RPS17	2.50E-01	-0.167732
TTC9	2.51E-01	0.15787
ZNF574	2.51E-01	0.159322
LOC100290070	2.51E-01	0.126226
CCR7	2.51E-01	-0.446193
GAS1	2.51E-01	0.433905
C16orf62	2.51E-01	-0.147162
SKAP1	2.51E-01	0.158173
CYHR1	2.51E-01	-0.144073
ARAP3	2.51E-01	-0.220062
PMS2P1	2.51E-01	-0.125227
ALDH4A1	2.51E-01	-0.400724
C5orf30	2.51E-01	0.115407
SNRPE	2.51E-01	-0.211488
FAS	2.51E-01	0.251274
ZNF106	2.52E-01	-0.160536
DHRS12	2.52E-01	0.130609
ANXA1	2.52E-01	-0.603333
RFNG	2.52E-01	-0.186264
YBX1P2	2.52E-01	0.195999
INTS6	2.52E-01	-0.186095
OSBP2	2.53E-01	0.160604
CHMP1B	2.53E-01	0.143971
RPAP2	2.53E-01	0.147173
PMEPA1	2.53E-01	-0.407507
TM4SF1	2.53E-01	-0.419221
TPT1	2.53E-01	0.096535
CCL15-CCL14	2.53E-01	0.411718
HOXB5	2.53E-01	-0.242787
BMP2	2.54E-01	-0.385185
MAPKAPK2	2.54E-01	-0.135716
AP3B1	2.54E-01	0.121653
ZNF692	2.54E-01	-0.192908
HIST1H3D	2.54E-01	-0.203244
ETV4	2.54E-01	0.173793
ABO	2.54E-01	0.145707
TOP3B	2.54E-01	-0.144069
MNX1	2.54E-01	0.187792
RBM12	2.54E-01	-0.19082
RBM48	2.54E-01	0.138033
INVS	2.55E-01	0.164819
TBX1	2.55E-01	-0.343092
NUBPL	2.55E-01	0.159249
CALM1	2.55E-01	-0.217655
CDK5R1	2.55E-01	0.178215
KIF18A	2.55E-01	-0.13809
TRIM38	2.55E-01	-0.170893
MED7	2.55E-01	-0.142951
SPSB3	2.55E-01	-0.140076
PALLD	2.55E-01	0.528527
CYB561	2.55E-01	0.187315
TLR5	2.55E-01	0.245647
ENTPD5	2.56E-01	0.225746
HOXA3	2.56E-01	0.13896
ZNF134	2.56E-01	0.122615
PLCH2	2.56E-01	0.223336
SMAD6	2.56E-01	-0.171557
CLMN	2.56E-01	0.324555
NOP14-AS1	2.56E-01	-0.150057
LYPLA2P1	2.56E-01	0.137701
HGFAC	2.56E-01	0.138874
SPON2	2.56E-01	-0.383184
ITGB5	2.56E-01	-0.192973
MCMBP	2.56E-01	-0.153309
NUP160	2.56E-01	0.146418
RHEB	2.56E-01	0.220692
NFIB	2.56E-01	0.33704
PKNOX1	2.57E-01	-0.170379
PKP4	2.57E-01	-0.213838
GNA11	2.57E-01	0.117557
ARNT	2.57E-01	0.120496
KLF2	2.57E-01	-0.283194
PDX1	2.57E-01	0.134509
EPHB4	2.57E-01	0.212811
C19orf26	2.57E-01	-0.107826
ELF2	2.57E-01	0.156675
PCDHGA8	2.58E-01	0.127183
DYNLRB1	2.58E-01	-0.152226
CDC42BPA	2.58E-01	-0.324422
ZFPL1	2.58E-01	0.161118
SLIT1	2.58E-01	0.147554
KRT23	2.58E-01	-0.638464
CA12	2.58E-01	-0.462068
ABHD5	2.58E-01	-0.249131
UFL1	2.58E-01	-0.216844
RASA4	2.58E-01	-0.332904
BCL2L11	2.58E-01	0.109787
DNMT3A	2.58E-01	0.127209
FBLN1	2.58E-01	0.544518
IL10RA	2.59E-01	0.273214
ARPP19	2.59E-01	-0.139428
PELP1	2.59E-01	-0.127551
RRN3P1	2.59E-01	0.154845
CHI3L1	2.59E-01	-0.646856
TPPP3	2.59E-01	-0.166266
ZNF268	2.59E-01	-0.123772
ATP5C1	2.59E-01	-0.218975
ANXA9	2.59E-01	-0.353463
PLVAP	2.59E-01	-0.222719
PSORS1C2	2.59E-01	0.291673
FLRT2	2.59E-01	0.205527
PLEKHH3	2.59E-01	-0.163495
TAOK2	2.59E-01	0.134633
AGO4	2.60E-01	0.129211
CD302	2.60E-01	0.357942
RPL13A	2.60E-01	-0.129547
METTL22	2.60E-01	-0.198778
FRMD4B	2.60E-01	-0.307251
AIF1	2.60E-01	0.235795
HOXA10	2.60E-01	0.169515
GALK2	2.60E-01	0.135413
PIGK	2.60E-01	0.166847
S100A10	2.60E-01	-0.451958
PKP2	2.61E-01	-0.303874
RHOBTB1	2.61E-01	-0.235268
STRA13	2.61E-01	-0.152326
LPXN	2.61E-01	0.307033
BCL11A	2.61E-01	0.189887
TAF6L	2.61E-01	0.121426
EVI5	2.61E-01	0.089282
RPL12	2.61E-01	-0.190862
MECP2	2.61E-01	0.117311
SNRNP25	2.62E-01	-0.181
MYO1B	2.62E-01	0.211252
ARMC7	2.62E-01	0.114142
RCOR3	2.62E-01	-0.229293
DDAH2	2.62E-01	0.15064
MR1	2.62E-01	-0.232993
TFAP2B	2.62E-01	0.194484
MCM9	2.62E-01	0.121133
LIMCH1	2.62E-01	-0.35198
ACSM3	2.62E-01	0.297197
FZD1	2.63E-01	-0.248726
PAH	2.63E-01	0.252412
TACC1	2.63E-01	-0.251832
CYP4F11	2.63E-01	-0.254139
DKK3	2.63E-01	-0.303713
POMT2	2.63E-01	0.113818
MED16	2.63E-01	-0.192397
ARHGAP19	2.63E-01	0.12851
XKR8	2.63E-01	0.085629
EVI2A	2.64E-01	0.343494
TRAM1	2.64E-01	-0.133536
MFN2	2.64E-01	-0.27893
MAGIX	2.64E-01	0.148423
SAPCD1	2.64E-01	-0.2121
BACH1	2.64E-01	0.107354
GAPVD1	2.65E-01	0.107564
ZNF205	2.65E-01	0.203608
ITGBL1	2.65E-01	-0.27857
MSTO2P	2.65E-01	-0.132117
TFAM	2.66E-01	-0.128655
RALB	2.66E-01	0.143745
BRWD1	2.66E-01	-0.116476
GAD1	2.66E-01	0.221492
TCTA	2.66E-01	0.137149
GULP1	2.66E-01	0.356871
PBXIP1	2.66E-01	-0.188916
TUBG2	2.67E-01	0.204395
HSPA6	2.67E-01	0.197925
PPP2R4	2.67E-01	-0.129031
BBS4	2.67E-01	0.128134
GTF2E1	2.67E-01	-0.17276
CEP290	2.67E-01	-0.118073
RPL3	2.67E-01	-0.159515
DDX60	2.67E-01	-0.307166
RPS6KA2	2.67E-01	0.326919
CPT2	2.68E-01	-0.156189
BRPF1	2.68E-01	0.101147
TMEM63A	2.69E-01	0.204665
FBXO42	2.69E-01	0.113596
BCAP29	2.69E-01	-0.229373
SLC25A14	2.69E-01	0.086892
RPS3A	2.69E-01	0.114541
AMY2B	2.69E-01	0.292809
R3HCC1	2.69E-01	-0.115491
IGLV1-40	2.69E-01	0.26173
MTA1	2.69E-01	-0.211432
MRPL2	2.70E-01	-0.10721
ALDH3B1	2.70E-01	0.13024
BCAT2	2.70E-01	0.173031
C11orf24	2.70E-01	-0.12961
MAGT1	2.70E-01	-0.172791
PRICKLE3	2.70E-01	-0.23628
BRF1	2.71E-01	0.137957
PPP3CB	2.71E-01	-0.166325
ZRSR2	2.71E-01	-0.11811
ANKHD1	2.71E-01	0.14529
PIDD1	2.72E-01	-0.191406
RGS13	2.72E-01	0.272741
RPRD1A	2.72E-01	-0.230321
ATXN1	2.72E-01	-0.271258
KRT7	2.72E-01	0.142326
DDX17	2.72E-01	-0.148241
CDH3	2.72E-01	-0.413909
ARTN	2.72E-01	-0.177268
TMEM259	2.72E-01	-0.284085
CTNS	2.73E-01	0.114072
PHLDA1	2.73E-01	-0.216776
NA	2.73E-01	0.100595
DAB2	2.73E-01	-0.225372
GNG12	2.73E-01	-0.214784
POLDIP3	2.73E-01	0.165578
CTTN	2.73E-01	-0.234112
MOCS1	2.73E-01	-0.188362
POMC	2.73E-01	0.13147
DVL2	2.73E-01	0.170063
FGFR2	2.73E-01	0.179164
MSN	2.74E-01	-0.439882
WFS1	2.74E-01	-0.181283
PARP8	2.74E-01	0.191113
TMEM222	2.74E-01	0.115648
CCL23	2.74E-01	0.094378
MRPS11	2.74E-01	-0.13066
GGA2	2.74E-01	-0.119226
ADK	2.74E-01	-0.11155
IQGAP2	2.74E-01	0.267743
SSBP2	2.74E-01	0.204154
RGS19	2.74E-01	-0.145904
SASH1	2.74E-01	0.151874
TTC12	2.74E-01	0.151356
CASP1	2.74E-01	-0.332501
PIAS1	2.75E-01	-0.149519
MUC4	2.75E-01	0.504813
MLLT11	2.75E-01	-0.307106
FZD7	2.75E-01	0.299977
GPHN	2.75E-01	-0.141035
DIP2C	2.75E-01	0.132355
CAMK1D	2.75E-01	0.181184
CCRL2	2.75E-01	0.17853
ALDH1A3	2.75E-01	0.30686
KAT6B	2.75E-01	-0.231382
NEBL	2.75E-01	-0.376514
ARHGAP4	2.75E-01	0.11939
ACOT1	2.76E-01	-0.190077
POU5F1P3	2.76E-01	-0.183666
MIOS	2.76E-01	0.098575
RASA3	2.76E-01	0.158444
NPEPL1	2.76E-01	-0.17894
UPK2	2.76E-01	-0.536894
DLG3	2.76E-01	0.112531
ARTN	2.76E-01	0.159454
NA	2.76E-01	0.115746
NA	2.76E-01	0.148988
MPZL2	2.77E-01	-0.22608
SMC5	2.77E-01	-0.148263
ORC5	2.77E-01	-0.111228
