#Gene	P.Value	logFC
C3orf19	0.777031764	-0.025530303
C6orf35	0.777059609	0.026035354
NT5DC1	0.777197015	0.02520202
VWA1	0.777203779	-0.024570707
BMI1	0.777238252	-0.019772727
RPUSD3	0.777372112	-0.024570707
NUS1	0.777394174	0.023358586
SUPV3L1	0.777474324	0.037828283
PAX3	0.777545143	-0.031439394
CERCAM	0.777631475	0.037045455
XLOC_000626	0.777666093	-0.03729798
VEZF1	0.777687226	-0.018737374
RDBP	0.777775692	0.019646465
UBQLN1	0.777801487	-0.019318182
GNPDA1	0.777897781	-0.028888889
WDR70	0.777901862	0.017777778
SS18	0.777917255	0.021742424
RANBP9	0.778070996	-0.039949495
HNRNPC	0.778225935	0.015909091
CHMP1A	0.778230325	0.017853535
HIST2H2BF	0.778267691	-0.022954545
SMAGP	0.778330768	0.030530303
FLJ10661	0.778331968	-0.031363636
DAG1	0.778417871	-0.030328283
KRT42P	0.778418235	-0.049267677
PLAU	0.778442551	-0.050025253
CYB5R3	0.778494261	-0.020883838
DHX38	0.778656121	-0.029040404
DST	0.778767148	0.029040404
PCNXL2	0.778825095	0.027449495
FIG4	0.778829973	-0.016767677
SGSM2	0.778904654	-0.019722222
NA	0.778906279	-0.038989899
EPN2	0.778954952	0.02030303
RRP15	0.779063504	-0.01770202
HSPE1	0.779087831	-0.035454545
CCDC41	0.779318775	0.037222222
GFOD2	0.779337002	0.027828283
CXorf23	0.779465289	-0.019848485
NA	0.779475809	-0.018838384
CCNL1	0.779534676	0.028080808
SLC30A9	0.779562799	-0.023560606
ARL4D	0.779743497	0.033308081
NUFIP2	0.779904751	-0.019065657
C14orf118	0.779940519	-0.019621212
GOSR2	0.780011857	-0.024368687
LOC100128348	0.780094055	-0.031767677
PRKACA	0.780172571	0.021868687
LOC388152	0.780233244	-0.024191919
MAFG	0.78024785	0.02459596
FAM81A	0.780311624	0.032171717
NR1H2	0.780312974	0.026439394
SLC25A33	0.78033062	0.022020202
SERBP1	0.78035971	-0.020631313
PDDC1	0.780381499	0.023409091
USP19	0.780515907	-0.026161616
NA	0.780603415	-0.021060606
FHL1	0.780763592	0.036010101
PCCA	0.780777087	0.018585859
LOC100132247	0.780876638	-0.041262626
NA	0.780896777	0.023383838
DCAF13	0.781056411	0.028964646
PACSIN1	0.781064214	0.035782828
DCP2	0.78108226	-0.022575758
ARHGEF4	0.781254494	0.034974747
SLC29A2	0.781261541	0.018383838
MLYCD	0.781270814	0.01760101
TBXAS1	0.781280391	0.0275
NCOA6	0.78143062	-0.013888889
ARHGAP40	0.781477486	0.029469697
NPIPL2	0.781485386	-0.03290404
UBTF	0.781503425	-0.019974747
AFAP1L2	0.781605012	-0.022626263
SEMA4F	0.781655777	-0.020707071
BNIPL	0.781676242	-0.029217172
MTCP1NB	0.781738569	0.022474747
WDPCP	0.781739378	-0.020732323
NA	0.781775072	0.022929293
PIGQ	0.781837968	-0.022146465
SMS	0.781856416	-0.023661616
MRPL42P5	0.781857205	-0.019621212
PTPN2	0.781873188	0.023888889
RPL17	0.781883009	-0.06010101
AKAP12	0.7819112	0.043484848
SH3GLB2	0.78191808	-0.021414141
FAM181B	0.781927546	0.029368687
TAB3	0.781935619	-0.015328283
NA	0.782058487	0.015454545
JOSD2	0.78207798	0.018888889
SLC4A4	0.782092737	0.033156566
USMG5	0.782121335	0.01479798
C11orf53	0.782226931	0.061919192
NPNT	0.782233303	-0.03010101
DNM1L	0.782243236	0.019166667
SQLE	0.782264348	0.039646465
TBL1XR1	0.782340212	0.021515152
ERI2	0.782343007	-0.023838384
OSGIN1	0.782386779	0.033888889
TCOF1	0.782437599	0.01030303
NA	0.782517635	0.023383838
NA	0.782550556	0.024646465
NFYC	0.782581176	0.021717172
GNA13	0.782658712	-0.01729798
ZBTB47	0.782728762	0.026313131
GJB7	0.782746283	0.036868687
DCBLD1	0.782753977	-0.018333333
MAX	0.782756286	-0.015328283
C9orf82	0.782764251	0.020606061
MEGF6	0.782773559	0.035934343
GOLGA2P5	0.782792415	-0.037020202
MDM2	0.78284001	0.017272727
IL1RAP	0.782856653	-0.02469697
S100A11	0.782891434	0.023813131
NA	0.782923676	0.015429293
NETO2	0.782925802	0.029469697
RAB14	0.782964554	-0.021111111
RMI1	0.782968733	-0.017929293
NCAPD2	0.782999435	0.033181818
RBX1	0.783010318	-0.011666667
MTPN	0.783059349	0.022449495
CPT1B	0.783068625	0.025732323
SDS	0.783072001	0.049015152
UPF1	0.783313076	-0.049520202
LOC401480	0.783379259	-0.022373737
10-Mar	0.783471305	0.032853535
PMS2	0.783581241	0.016919192
APOA1BP	0.78364547	-0.018333333
HSD17B2	0.783687304	0.041666667
MOCOS	0.783691755	-0.029040404
C11orf52	0.783714278	-0.031414141
C3orf23	0.783722708	-0.025883838
C19orf29	0.783799249	-0.020833333
POLK	0.783818507	-0.022777778
GLA	0.783829228	-0.01739899
SIX5	0.783837456	-0.025479798
DHX30	0.783880496	-0.023232323
DUSP18	0.784085165	0.038080808
DNAAF2	0.784120552	0.018106061
NA	0.784195582	-0.032651515
RBM8A	0.784234342	0.020353535
ZNF552	0.784248605	0.020681818
AIG1	0.784266413	-0.018661616
MED12	0.784276163	0.022449495
JAKMIP3	0.784290593	0.018762626
AIFM1	0.784336383	-0.014242424
C11orf10	0.784421236	-0.018989899
MEST	0.784458153	0.02530303
C6orf162	0.784618375	-0.020833333
RRM2B	0.784622343	-0.017424242
ZC3H11A	0.784664777	-0.015126263
NA	0.784695225	0.024520202
PPP1CB	0.784883002	-0.019873737
SCARA3	0.78491233	0.035631313
C2orf82	0.78508012	0.044722222
NSMCE1	0.785196433	-0.02030303
UHMK1	0.785199327	-0.019570707
C9orf80	0.785246347	-0.026868687
NA	0.785304334	0.019873737
RBM24	0.785354889	-0.031414141
HLA-B	0.785392558	0.076363636
MCRS1	0.785398587	0.023005051
NA	0.785448722	0.031287879
ARL17B	0.785566486	-0.018333333
TICAM1	0.785648962	-0.023661616
DCTN4	0.785676871	-0.016237374
HNRNPM	0.785693173	-0.031111111
TRIM14	0.785816412	0.022954545
FUNDC2	0.785945492	0.017929293
NA	0.785959464	-0.022853535
ZMIZ1	0.786057583	0.021363636
DNAH12	0.786109883	-0.055934343
CCNA1	0.786115885	0.034343434
TRIM32	0.786144407	-0.023181818
SF3B2	0.786212375	0.014974747
SDHA	0.786239205	-0.026969697
NA	0.786253057	-0.034343434
CBFA2T2	0.786269528	-0.024873737
ZNF394	0.786290869	-0.018358586
FMNL2	0.786389296	-0.021792929
SETD4	0.786539233	0.025252525
MGST1	0.786554707	0.024924242
MT1H	0.786723466	-0.023434343
MPPE1	0.786795633	0.030934343
DCUN1D3	0.786846495	-0.031919192
BBX	0.786919771	0.017828283
MIF	0.786951718	0.01459596
TMEM42	0.787052911	0.02709596
NA	0.787064809	-0.020277778
LOC100132147	0.787101169	0.043787879
RPRD1A	0.787107156	0.02479798
CORO6	0.787166525	0.02780303
NA	0.787204643	-0.018282828
ZNF397	0.787227117	-0.02209596
TXNDC9	0.787271623	0.016843434
MRPL19	0.787317566	-0.025732323
LRRC8E	0.787406011	-0.02040404
NA	0.787465091	0.032323232
TRIM37	0.787474434	0.025429293
NA	0.787475812	-0.01959596
HNRNPH3	0.787552322	0.020151515
TNPO1	0.787566713	0.019823232
FER	0.787648569	0.01729798
ZNF322	0.787656338	-0.031742424
PHB	0.787684971	-0.018030303
WDR61	0.787794585	0.022020202
ANK3	0.787935592	-0.024242424
C16orf74	0.787953123	0.031818182
C3orf25	0.787978026	0.035606061
APPBP2	0.787981088	0.024621212
EMILIN1	0.788058351	0.044924242
SLC5A6	0.788158064	-0.019545455
FAM107A	0.788168852	-0.061212121
NA	0.788220453	-0.024065657
WASH1	0.788321923	0.021893939
SEMA5A	0.788496186	0.0375
NA	0.788579321	-0.028560606
BASP1P1	0.788612005	0.030252525
ATP6V1G1	0.788624119	-0.015631313
EXOC8	0.788664341	0.019217172
MAK16	0.788736588	0.015227273
SCAND1	0.788868253	-0.014419192
COX5B	0.788996428	-0.015656566
CCDC39	0.789077456	0.035808081
ACTG2	0.789147872	-0.022676768
HIAT1	0.789160323	-0.020782828
GTF3C1	0.789208185	-0.020707071
FAM36A	0.789237172	0.026313131
TCF3	0.789262409	0.019646465
HARS2	0.789284697	-0.017979798
MINA	0.789297359	-0.01770202
CSNK1G1	0.789304986	-0.021742424
CSRNP1	0.789344307	-0.042424242
COPG	0.789347259	-0.022853535
RIPK1	0.789356966	0.017323232
NA	0.789367656	0.021717172
ZNF460	0.78963808	0.014267677
LARP4B	0.789648652	-0.021767677
YEATS4	0.789780811	-0.016414141
HNRNPU	0.78984095	0.021691919
BCKDHB	0.790044061	0.026641414
USP9X	0.790085178	0.016994949
PDP2	0.790121721	-0.021212121
RNMTL1	0.790157269	-0.018888889
NA	0.790252558	0.014191919
NA	0.790339237	0.018055556
RNF220	0.790471444	-0.014621212
MSLN	0.790578319	-0.043282828
POC5	0.79063405	0.024873737
NA	0.790642428	-0.019646465
C1orf186	0.790647079	0.021212121
PSME3	0.790748901	0.019040404
PSMC2	0.790818524	-0.01479798
NA	0.790841731	-0.028636364
RHOBTB1	0.79088643	0.031237374
TNS1	0.791042164	0.030656566
C8orf76	0.791129457	-0.014292929
NPL	0.791323773	0.018989899
SYNE2	0.791331192	-0.020227273
MAPRE3	0.791368831	0.02540404
PIK3R2	0.791439542	-0.019545455
NRF1	0.791516041	0.015429293
KRT8	0.791578229	-0.020707071
SSH2	0.791618891	0.031868687
GXYLT2	0.791660048	0.032121212
NAGK	0.791669358	-0.018585859
ZHX2	0.791748864	0.016212121
KCTD19	0.79180594	-0.019974747
BRP44	0.791807149	0.018257576
RAB34	0.791855507	0.019393939
ZNF384	0.791911698	-0.018005051
STARD3NL	0.792115737	-0.019494949
INVS	0.792125254	-0.019141414
PPAPDC1B	0.792129663	0.019242424
HDAC11	0.792307069	0.026641414
STK24	0.792397932	-0.018106061
INF2	0.792440459	-0.02530303
CHRAC1	0.792445392	-0.02219697
MACF1	0.792474996	-0.026565657
SNX21	0.792522093	-0.020984848
TMEM8C	0.792691892	-0.036944444
DOHH	0.792796127	0.020429293
POMGNT1	0.792859845	0.020277778
GTF2B	0.792867414	-0.016338384
XLOC_010445	0.792898594	-0.01459596
LOC100128788	0.792991239	0.027575758
C15orf52	0.79300643	-0.031161616
NA	0.793090884	0.017651515
NA	0.793127849	0.041035354
N6AMT1	0.793249701	-0.028055556
ENDOG	0.793259481	-0.027525253
PLXNC1	0.793296355	-0.030353535
PSMG2	0.793324511	-0.019974747
NA	0.793481515	0.027323232
PANK3	0.793487658	-0.017575758
SLC25A1	0.793537834	0.017424242
NA	0.793849051	0.019040404
COL5A2	0.793893212	0.030909091
PUS1	0.793988982	-0.014217172
TPMT	0.794192378	-0.020656566
TSPAN7	0.794218998	-0.01280303
RACGAP1	0.794241229	0.019393939
POLR2D	0.794271159	0.020429293
OSBPL9	0.794356835	0.022348485
XLOC_003870	0.794379444	-0.028964646
AHCYL1	0.794456652	-0.010782828
PRDM2	0.794680586	0.022045455
GPATCH1	0.794681035	-0.020732323
CCDC164	0.794702633	0.05040404
CTBP1	0.794708861	0.016717172
NA	0.79471171	-0.020858586
LOC100133161	0.794785107	-0.039974747
CEP70	0.794873674	-0.019848485
NA	0.795076209	0.040328283
USP34	0.795086603	-0.021666667
HIPK3	0.795148857	-0.023762626
TCF12	0.795201469	0.023636364
ARCN1	0.795204428	-0.020934343
HMGB3P1	0.79521161	0.043207071
VASP	0.795297771	-0.029090909
GLB1	0.795420673	0.014444444
NA	0.795442724	-0.025606061
DMBT1	0.795464698	0.091287879
KIAA1217	0.795543012	-0.016186869
UBE2E3	0.795610171	0.016893939
LIN9	0.795633675	-0.021035354
BAG5	0.795687477	-0.016944444
SMC2	0.795721466	-0.019873737
COASY	0.795799823	-0.015732323
C2orf28	0.795945479	-0.027575758
CNOT4	0.796093419	-0.019267677
MEMO1	0.796171036	0.016010101
ZNF773	0.796173941	0.02459596
MRPL3	0.796174116	0.012878788
AMMECR1L	0.796233488	-0.018434343
IDH3G	0.796239522	-0.013611111
RNF32	0.796320561	-0.031212121
BMPR1B	0.796321045	-0.013535354
GOLPH3L	0.796414069	0.017828283
KCMF1	0.796463092	0.017171717
ABO	0.796513534	-0.043409091
NA	0.796536219	-0.041843434
LOC100132526	0.796537066	-0.031590909
LOC100129960	0.796579753	0.021313131
COPE	0.79658055	0.0175
WDR82	0.796614083	-0.018207071
SEC24A	0.796666267	0.021338384
NA	0.796694648	0.019494949
ZNF853	0.796735405	0.030580808
C8orf44	0.796769539	0.023560606
ADAM28	0.796853005	0.031111111
UXT	0.796863395	0.013939394
SCHIP1	0.796872436	0.027121212
NEURL4	0.79690338	0.023737374
PLEKHA4	0.797022449	-0.043383838
C4BPA	0.797086249	0.034444444
TFPI	0.797094013	0.027171717
CA13	0.797237947	-0.027424242
C3orf43	0.797293108	-0.021565657
TSPYL1	0.79730418	0.013661616
ZFP3	0.797323458	0.027348485
MYO15B	0.797380925	0.047474747
HCAR3	0.797458558	-0.071464646
SDAD1	0.797503116	0.024621212
GNL3	0.797503329	-0.018055556
AEBP2	0.797506265	-0.02219697
CCNG1	0.797544159	0.022146465
NA	0.797550064	0.01979798
MAGED2	0.797590784	-0.024015152
NF1	0.797595468	-0.014090909
RASA4	0.797707479	-0.018787879
NA	0.797717369	-0.043131313
SMUG1	0.797755692	0.019494949
FAM134C	0.797782662	-0.015353535
MYCNOS	0.797787417	-0.034242424
PHLDB3	0.797803574	0.036868687
PYCRL	0.7978074	-0.033863636
LOC646014	0.79802833	-0.021287879
MAP2K3	0.798055572	-0.020176768
IPO9	0.798090879	0.015505051
OPTN	0.798179644	-0.018484848
NA	0.798338984	0.021212121
APH1A	0.798463929	0.026388889
SMG9	0.798554978	-0.020277778
ABCA1	0.798595787	0.031085859
NA	0.798709127	-0.046161616
PLEKHA2	0.798761925	0.021237374
NA	0.798781707	0.037272727
TACC1	0.798884633	0.021590909
ARG2	0.798909985	-0.033459596
NT5E	0.798923279	0.015151515
TTC35	0.798963102	0.016868687
FAM189B	0.799034331	-0.015151515
CHCHD2	0.799037036	-0.032171717
KANSL2	0.799191962	0.017247475
CHCHD1	0.799231587	0.01510101
PEX26	0.799389522	-0.021136364
NA	0.79939817	-0.023207071
ZNF330	0.799407009	-0.020126263
ANK1	0.799470307	-0.021262626
RC3H1	0.799476177	0.019848485
SPTBN1	0.799623474	-0.02770202
APH1A	0.799725744	0.018383838
RPS7P5	0.799777293	0.037070707
ZNF215	0.799788211	-0.020025253
ZBTB45	0.799929433	-0.014545455
TRIOBP	0.800035421	0.015883838
ZNF280D	0.800053276	-0.022348485
POGZ	0.800059382	-0.019469697
NA	0.800109044	-0.036666667
RBM4	0.800293605	0.0225
APOM	0.800333762	0.020631313
POU2F1	0.8003418	0.023080808
VGLL3	0.800502438	0.043257576
TXLNG	0.800645211	0.021565657
WDR20	0.800665053	-0.017348485
RNU12	0.800677082	-0.020025253
MRPL21	0.800723498	0.015681818
ARPC2	0.800799459	0.013181818
CNIH4	0.800860172	-0.016262626
ELK3	0.800898376	0.033181818
ATF3	0.800916076	0.03760101
HSH2D	0.800923168	0.033409091
NA	0.800946197	0.023257576
SOCS3	0.800946799	0.063434343
LRP5	0.801002405	-0.013813131
TTLL9	0.801041836	-0.036237374
MAN1C1	0.801089208	-0.022853535
LOC550112	0.801256017	-0.024166667
C1orf56	0.801270466	-0.01510101
NA	0.801309542	0.015530303
OBSL1	0.801314426	0.021439394
MRPS7	0.801460474	-0.019015152
WASH3P	0.801547426	-0.034141414
TTC28	0.80181883	-0.025
TIAM2	0.801929182	0.0275
NME6	0.801958842	0.015909091
RPH3AL	0.802020745	-0.024393939
CDADC1	0.802065626	0.021212121
C19orf20	0.802190139	-0.020909091
CACYBP	0.802208132	-0.012777778
RNF113A	0.802364422	0.013358586
SKP1	0.802391834	-0.033257576
XLOC_003204	0.802410903	0.020252525
AIF1L	0.802420955	0.023737374
CGRRF1	0.802494279	0.016212121
TYRP1	0.802515494	-0.099671717
PKNOX1	0.802611916	-0.026590909
NA	0.802675175	-0.022020202
TMEM181	0.80268586	0.025025253
DSG2	0.802700274	0.023181818
MSRB2	0.802720294	0.014772727
IMPA1	0.802761885	-0.014873737
METTL6	0.80278437	-0.018863636
LOC100130476	0.8028743	0.022272727
MAGEF1	0.802880639	-0.021792929
NA	0.802892997	-0.020707071
UBA1	0.802991429	-0.017272727
STBD1	0.803017638	-0.021565657
VRK2	0.803019662	0.026060606
UBE3A	0.803038864	-0.017449495
AP2A1	0.803040804	-0.017752525
C19orf18	0.803061992	0.02010101
ZNF165	0.803091342	-0.017727273
C1orf43	0.803106191	0.018282828
RPL21	0.803420969	-0.044015152
TMEM184A	0.803469145	0.039671717
PTPRA	0.803544149	0.01229798
MRPL28	0.803588301	-0.016338384
NDUFAF3	0.80363288	0.020353535
HEATR5B	0.803692371	-0.01969697
ERLEC1	0.803950687	-0.017121212
CCDC72	0.803974327	0.029873737
KIAA1751	0.804133032	0.039949495
TAB2	0.804195307	0.021969697
EGFR	0.804222825	-0.026919192
ALDOB	0.80427332	0.020353535
TBCD	0.804332727	-0.019873737
WDR41	0.804450712	0.027449495
C2orf49	0.804554908	0.019267677
TMEM123	0.804567195	0.01770202
MORN1	0.804718374	0.031616162
FLJ45445	0.80476624	-0.031565657
FAM36A	0.804831845	-0.046540404
TPM1	0.804880807	-0.019065657
TRIM16	0.804920561	0.017727273
ATMIN	0.804927983	-0.016742424
PPP3CA	0.804968131	-0.01959596
KIAA1609	0.805005578	0.029545455
UNK	0.805144587	-0.026792929
SETD3	0.805158574	0.013838384
CYP2J2	0.80536474	0.022777778
XLOC_012568	0.805385824	-0.022247475
ACSS2	0.805463678	-0.022121212
NA	0.805468124	0.035909091
FES	0.805539502	0.022070707
CYB561	0.805551875	-0.022272727
ZNF766	0.805568287	-0.019217172
C5orf25	0.805686847	-0.019469697
NA	0.805832234	0.026060606
BNIP1	0.80583906	-0.016515152
UBE2D4	0.805939726	-0.016136364
KCTD11	0.80601239	-0.025176768
NA	0.806015294	0.028762626
PER2	0.806025489	-0.025
NA	0.806115217	-0.021186869
CATSPER2	0.806123605	0.023585859
RHPN2	0.806144353	0.021616162
MRPL40	0.80627747	0.018813131
SEL1L	0.806375904	-0.01510101
KIAA0907	0.806382882	0.036742424
RPS24	0.806436516	-0.011565657
SSH3	0.806510491	0.016111111
PHF2	0.806548112	-0.018535354
CIDEC	0.806581348	-0.01270202
ATP9B	0.806612456	-0.01739899
NA	0.806613027	-0.027676768
TAF6L	0.806636579	-0.017070707
HSD17B7	0.806664386	0.019520202
TREM1	0.806673053	0.081515152
TCN2	0.80668681	0.028409091
SRGAP3	0.806709086	0.025328283
TROVE2	0.806747295	-0.015025253
UTP6	0.806772328	-0.02260101
FLJ40606	0.806800883	-0.027449495
MGRN1	0.806982929	0.01540404
KCTD9	0.807052828	-0.019040404
WDR26	0.807105087	0.014974747
GPT2	0.807114525	0.024520202
FAM168B	0.80718703	-0.026085859
RNF121	0.807201057	-0.0175
GGA3	0.807205719	-0.021969697
CTSH	0.807243158	0.019469697
TGFB3	0.807275105	0.018737374
NA	0.807283199	0.025656566
ARL5B	0.807295179	-0.019671717
UNC13B	0.807331287	0.027146465
DDX17	0.807385298	-0.018611111
FRMD3	0.807402444	0.036843434
CNIH	0.80743481	0.016313131
LOC100289341	0.807495297	-0.021565657
C11orf96	0.807559084	-0.061489899
WDR31	0.807596859	0.024949495
CYTH3	0.807600629	-0.021540404
NA	0.807624415	-0.020959596
RALGAPB	0.80763709	-0.020328283
MFN2	0.807641602	-0.014242424
CCNDBP1	0.807668566	0.016313131
KCTD6	0.807774713	0.022626263
SLC25A38	0.807889473	0.021590909
LTBR	0.807898257	0.015782828
MYO1A	0.808004716	-0.032045455
NA	0.808055778	-0.026363636
U2AF2	0.808085364	0.01959596
MMP12	0.808097991	0.04260101
SS18L2	0.808153189	-0.011363636
PRKRIP1	0.808183127	0.016767677
NARS2	0.808219228	0.01739899
NA	0.808399415	-0.02280303
NUPL2	0.808441068	-0.014318182
NA	0.80844517	0.021691919
NA	0.808495208	0.015151515
BTAF1	0.808499894	0.01270202
FLJ13744	0.808536717	-0.020429293
NA	0.808695415	-0.024166667
NA	0.808762952	-0.016919192
EXOC2	0.808782403	0.017626263
TXNDC9	0.808809625	-0.018686869
WDPCP	0.808849688	0.021616162
LOC642366	0.808975188	-0.035126263
LOC100128511	0.808985059	0.026843434
CC2D1A	0.809038091	-0.017272727
EDC3	0.809053249	-0.018712121
PPP2R2A	0.809065207	0.016464646
TBC1D14	0.809098551	0.014848485
NA	0.809111291	-0.023762626
ZGLP1	0.809124657	0.026717172
CCDC154	0.809218437	-0.028232323
PDCD2	0.809244717	-0.024848485
KRTAP5-11	0.809276487	-0.017752525
IL6R	0.809296695	-0.023181818
IFIH1	0.809385741	-0.030959596
LOC150381	0.809479473	0.01979798
NA	0.809514525	-0.03280303
HIST1H4K	0.809570122	-0.024848485
CRTC2	0.809609533	-0.013838384
RHEBL1	0.809658904	0.035984848
ZNF33A	0.809703635	-0.022222222
PAX9	0.80979934	0.031212121
NA	0.809883839	-0.019419192
PAM	0.809892534	-0.028712121
ZNF573	0.809931722	0.020959596
CHTF8	0.809992832	-0.022929293
NA	0.81003785	-0.040429293
CENPO	0.810077684	0.023510101
PDE4B	0.810152524	0.061919192
KLHDC3	0.810164122	0.01959596
SLC25A30	0.810316825	-0.020656566
NCKAP5L	0.810363679	-0.016868687
TAF1A	0.810396012	0.024318182
LZTFL1	0.810406771	0.031590909
TRPM7	0.81042519	-0.015681818
NISCH	0.810431423	-0.015782828
BCAP29	0.81050863	-0.025075758
SLC25A36	0.810569347	0.024747475
UBLCP1	0.810618183	-0.013308081
NA	0.810627389	-0.017171717
KIF16B	0.810810536	-0.022828283
FOXRED1	0.810842964	-0.021792929
DNAJB5	0.810845423	0.023914141
CLCC1	0.810855666	0.016792929
ORC4	0.810856653	-0.016666667
THOC2	0.810864178	-0.019722222
DNAJB2	0.810871283	0.019772727
ATAD2	0.810912838	0.019040404
TTL	0.810924458	0.011994949
TNNI3	0.810986064	-0.032045455
GALNT2	0.811091756	-0.015328283
GOSR1	0.811204558	-0.018939394
DET1	0.811369425	0.023863636
MLANA	0.81149297	-0.069393939
NA	0.811529455	-0.023207071
VDAC2	0.811586593	-0.020227273
ALG13	0.811592345	0.027070707
MARK2	0.811611732	-0.013560606
SNX29	0.811613488	-0.016590909
PION	0.811639762	-0.025479798
PIGB	0.811735158	0.016363636
MYOF	0.811785631	-0.022828283
ANKRD13D	0.811813379	-0.019242424
NA	0.811830719	-0.019823232
PNMA6C	0.811839805	-0.044924242
RSBN1L	0.811865295	0.010959596
MX1	0.811942658	-0.037929293
PMM1	0.812037247	0.023207071
TFDP1	0.812074545	0.0175
ZNF219	0.812139733	0.023358586
ZNF93	0.812275167	-0.016893939
CRLF3	0.812319909	0.021212121
CHKA	0.812384116	0.020606061
PLEKHG5	0.812421955	0.019368687
SCPEP1	0.812462984	-0.03030303
TMEM53	0.812480677	0.024419192
LAGE3	0.812683952	0.010606061
NOM1	0.812711265	-0.014141414
ALG6	0.812740184	-0.015075758
MT1A	0.812766753	-0.026464646
C2orf54	0.812784939	0.034873737
FAM167B	0.812865732	0.031414141
NUP188	0.812889879	-0.020454545
PGD	0.812902052	0.031540404
UBE2D1	0.812941056	-0.022525253
PAPD4	0.813028994	-0.016893939
CDK10	0.813029626	-0.015883838
SLC25A45	0.813032858	-0.016767677
OSBPL5	0.813054738	-0.013484848
CNTNAP1	0.813175562	0.017828283
YTHDF1	0.813195879	-0.013813131
SCLT1	0.813216888	0.018838384
B3GAT3	0.813327724	0.021994949
FAM74A1	0.813411629	0.038636364
KLF17	0.813470592	-0.029242424
NA	0.813635564	-0.019974747
TMEM133	0.813691284	0.019469697
TNFRSF25	0.813691685	0.030707071
NA	0.813810807	0.024974747
NA	0.81381822	-0.014924242
RBMX2	0.813920181	-0.02010101
NA	0.813921164	0.016262626
TERF2	0.81392771	0.013308081
SLC35E2	0.814083357	0.019570707
C16orf52	0.814091456	0.023510101
NA	0.814121511	0.028585859
ERI1	0.814232484	-0.01510101
TAPT1	0.814307634	0.028383838
VAMP3	0.814324171	-0.016464646
IL17RA	0.814359824	-0.018333333
NA	0.814517779	0.016464646
ITM2C	0.814528771	0.03229798
SLC33A1	0.814571837	-0.01760101
PRR22	0.814608813	-0.016767677
ATRIP	0.814667487	-0.013787879
PHF14	0.814687101	0.018106061
ITSN2	0.814698785	0.014848485
NA	0.814714241	0.013106061
CEP57L1	0.81474549	-0.025555556
LYPLA2	0.814822735	-0.019065657
NA	0.814870686	0.020353535
PNMA1	0.8149265	0.024015152
MPV17	0.814941268	-0.017853535
ERI3	0.815065497	0.019191919
PEX3	0.815066288	0.013232323
NA	0.81509874	0.024469697
INSR	0.81510076	0.018661616
NR2F6	0.815148897	0.014671717
SHROOM1	0.815196232	0.020378788
ISCA1	0.815201131	0.021363636
INTS3	0.815219182	-0.024924242
RPN2	0.815266061	-0.045909091
DLG2	0.815270078	-0.016868687
POLI	0.81527613	0.021439394
SPATA20	0.815357886	-0.022979798
ZNF512	0.815393208	0.020732323
TG	0.815395625	-0.017878788
DNAH5	0.815470606	0.031641414
CNN2	0.815535747	-0.051691919
PARP10	0.815614649	-0.027070707
TCFL5	0.815724138	-0.025883838
NA	0.815761888	0.019343434
TFPT	0.815781394	0.015328283
PRH2	0.815783301	0.027525253
ARAP3	0.815853703	-0.023484848
STAT3	0.815898095	-0.016969697
GNA12	0.816077121	-0.016641414
NA	0.816170254	-0.012853535
NA	0.816306138	-0.021010101
XLOC_005465	0.816315227	0.020025253
JAK1	0.816351556	-0.020328283
LOC100507547	0.816443416	-0.0225
PDS5A	0.816509812	0.023308081
AGSK1	0.816559018	0.028535354
C10orf93	0.816566316	0.026060606
FAM83A	0.816615712	0.029848485
RAD50	0.816796687	0.019520202
SORD	0.816804164	0.05989899
CAPN2	0.816842597	-0.0175
SMAD5	0.816894181	-0.018282828
PI4K2B	0.816931797	0.016919192
NLRP12	0.817118528	-0.020252525
RBM4B	0.817125119	-0.027070707
BID	0.817144831	0.02540404
HLA-C	0.817238991	-0.077272727
LHX3	0.817285201	0.028030303
GDF11	0.817288906	-0.024166667
PSMD10	0.81733616	-0.020782828
CHMP2B	0.817344784	-0.018914141
METTL13	0.817370637	-0.01
SLC11A2	0.817426744	0.023409091
OAS2	0.817510674	-0.035782828
NA	0.817526177	0.023055556
USP18	0.817571117	0.034848485
NA	0.817583283	-0.063838384
MPL	0.8176087	0.017954545
NSUN5	0.817655824	0.013585859
LSMD1	0.817671064	-0.016590909
ZNF821	0.817696699	-0.017222222
SESTD1	0.817723063	0.023762626
XK	0.817858519	0.031212121
TFF3	0.817885959	-0.053131313
SPRED1	0.817926244	0.019292929
CHMP5	0.817965516	-0.015429293
PCCB	0.818104846	-0.018863636
C7orf64	0.818118272	-0.020025253
ATP5S	0.818135255	-0.019444444
NA	0.818192436	-0.033080808
PKIG	0.818246931	-0.015732323
NA	0.818330249	-0.014772727
COPS8	0.818421091	0.015328283
NA	0.818464231	-0.016237374
PLA2G3	0.81848503	-0.01979798
EIF4G1	0.818512036	-0.018308081
CD81	0.81853268	-0.015050505
NA	0.818590264	0.01520202
KIAA0391	0.818737598	-0.016212121
RFC1	0.818792933	0.015252525
HNF4G	0.818807385	-0.015151515
HSPA4L	0.818909085	0.01790404
PQLC3	0.818963914	-0.018358586
FAU	0.818997221	0.009343434
KPNA3	0.819028215	0.018358586
LENG8	0.819277399	-0.017752525
NA	0.81943254	-0.016186869
PARP2	0.819513513	0.018838384
