#Gene	P.Value	logFC
TSC22D1	8.04E-01	-0.03417596
PENK	8.04E-01	0.01913353
CAMK2B	8.05E-01	0.03179739
NUP85	8.05E-01	-0.02217403
SPINK7	8.05E-01	0.02038762
PSG8	8.05E-01	-0.02775111
ST3GAL5	8.05E-01	0.04135152
ABHD10	8.05E-01	0.04608399
SH2D2A	8.05E-01	0.02824115
GATM	8.05E-01	0.05473409
HUWE1	8.05E-01	0.03729739
NPTN	8.05E-01	-0.02733135
C17orf77	8.05E-01	0.02272341
WDR17	8.05E-01	-0.02294943
RPP38	8.05E-01	0.02944637
NPRL2	8.05E-01	0.0251435
MFAP3L	8.05E-01	0.01539432
PHF12	8.05E-01	0.02439052
WFDC10B	8.05E-01	0.02256328
RECQL5	8.05E-01	0.02215133
MEFV	8.05E-01	0.02334048
CDK2AP2	8.05E-01	0.05407542
PHACTR3	8.05E-01	0.01981785
NA	8.05E-01	-0.02936056
POLE2	8.05E-01	-0.05170576
NA	8.06E-01	-0.02815504
NA	8.06E-01	0.02893691
ARHGAP8	8.06E-01	-0.0221573
TSG101	8.06E-01	0.02434733
PAPLN	8.06E-01	-0.04465419
AMACR	8.06E-01	-0.06835221
DCAF12L1	8.06E-01	-0.02448867
NPFFR2	8.06E-01	0.02614972
MAOB	8.06E-01	-0.04527124
ARHGAP11A	8.06E-01	0.03073979
CHI3L1	8.06E-01	-0.01991833
KNDC1	8.06E-01	0.02207315
NASP	8.06E-01	-0.03117336
CETN3	8.06E-01	0.02440378
P2RY6	8.06E-01	0.02174003
NEDD9	8.06E-01	-0.04521592
OXT	8.07E-01	0.02259705
CALN1	8.07E-01	0.02104837
CTH	8.07E-01	0.02726539
H3F3A	8.07E-01	-0.03263721
KIAA1715	8.07E-01	0.04987926
CIITA	8.07E-01	0.03662936
RNF24	8.07E-01	0.04971917
ADAM22	8.07E-01	0.01870467
CALM2	8.07E-01	-0.02747369
CALCOCO1	8.07E-01	0.02508627
SNURF	8.07E-01	-0.02822737
ASTN2	8.07E-01	0.02581201
CCDC43	8.07E-01	0.04475798
NA	8.07E-01	-0.02008305
FAM177A1	8.07E-01	0.05573126
TMCC2	8.07E-01	0.02845822
RASA3	8.07E-01	0.03082342
ZNF791	8.07E-01	0.0299837
TROVE2	8.08E-01	-0.06103566
LCN2	8.08E-01	0.13198047
KCNN2	8.08E-01	-0.02227665
IFNA21	8.08E-01	-0.02235953
FSTL5	8.08E-01	0.01807879
DPT	8.08E-01	0.04372289
ACBD5	8.08E-01	0.02563802
PGLYRP2	8.08E-01	-0.02190646
CAPZB	8.08E-01	-0.08022164
AMER1	8.08E-01	0.03207338
SYVN1	8.08E-01	0.02789815
ADH1B	8.08E-01	-0.05355535
OR2T4	8.08E-01	-0.01917551
SNTB2	8.08E-01	-0.02526645
PTPLAD1	8.08E-01	-0.04602019
PGAM2	8.08E-01	0.01794775
LAPTM4B	8.09E-01	0.02944149
NA	8.09E-01	0.05113526
KRT7	8.09E-01	-0.02237972
ERC2	8.09E-01	-0.02289272
NA	8.09E-01	0.02341163
CTRB1	8.09E-01	0.02865978
HIGD2A	8.09E-01	-0.0242428
NA	8.09E-01	-0.04363851
MRPL42P5	8.09E-01	-0.01977868
S100A7A	8.09E-01	0.02311923
SMG1P5	8.09E-01	-0.02432516
PRSS58	8.09E-01	-0.02471987
CGA	8.09E-01	-0.02493218
ZPLD1	8.09E-01	-0.03323836
CNTFR	8.09E-01	-0.01924885
NA	8.10E-01	-0.02656152
CD53	8.10E-01	0.06060542
ADAT1	8.10E-01	-0.04523397
EMC10	8.10E-01	-0.01993841
PCDHGC3	8.10E-01	0.02400786
FRMD1	8.10E-01	0.04250463
MB21D2	8.10E-01	0.0399964
MORC2	8.10E-01	-0.04177615
VPS13D	8.10E-01	0.02059562
ATN1	8.10E-01	0.0195937
NA	8.10E-01	0.04108556
TGFBR3	8.10E-01	-0.03341885
SIGLEC5	8.10E-01	-0.02497621
FAM103A1	8.10E-01	0.02912207
ALDH18A1	8.10E-01	0.02537577
REPS2	8.11E-01	-0.02146384
HOXA9	8.11E-01	-0.02631358
NA	8.11E-01	-0.02359673
NA	8.11E-01	-0.02612606
GSTM4	8.11E-01	0.02950774
BUB1B	8.11E-01	0.03339916
CYP8B1	8.11E-01	0.01756935
PTCHD4	8.11E-01	0.01904063
IGSF1	8.11E-01	0.017678
CCDC93	8.11E-01	-0.03422807
MYCN	8.11E-01	0.03859362
CPEB4	8.11E-01	-0.04616808
FUT11	8.11E-01	-0.03161394
TUSC3	8.11E-01	0.04828558
SPAG8	8.11E-01	0.01492146
TMEM9B	8.11E-01	-0.02031888
BEND4	8.11E-01	0.02426587
SLC16A12	8.11E-01	-0.04499972
CLEC1B	8.11E-01	0.02054602
LBR	8.11E-01	0.03095174
NA	8.11E-01	-0.02598178
GJD2	8.11E-01	-0.01896109
PNKD	8.12E-01	0.02599327
PDC	8.12E-01	0.02375759
MAGOHB	8.12E-01	0.01999135
HIVEP1	8.12E-01	0.04064419
STX1A	8.12E-01	-0.03507336
TMEM39B	8.12E-01	-0.03623375
SLC25A26	8.12E-01	0.04858558
OR6N1	8.12E-01	0.01859
MRPS11	8.12E-01	-0.02438893
TMEM170A	8.12E-01	-0.042207
ARL6IP5	8.12E-01	0.03356768
MRPS11	8.13E-01	-0.02406407
TPM2	8.13E-01	-0.06516629
SRSF3	8.13E-01	-0.03463943
UBTF	8.13E-01	-0.02357069
GABRB2	8.13E-01	-0.02151707
PPEF1	8.13E-01	0.02294071
NA	8.13E-01	-0.02081218
OPALIN	8.13E-01	-0.02304788
PYROXD2	8.13E-01	-0.06665648
IGSF22	8.13E-01	-0.03154454
RAB6B	8.13E-01	0.03762935
FCAMR	8.13E-01	0.02588176
RPS20	8.13E-01	-0.03907474
PLEC	8.14E-01	0.02277994
NA	8.14E-01	-0.02077501
SLC8A3	8.14E-01	-0.02381132
SORCS1	8.14E-01	0.02941667
DIXDC1	8.14E-01	0.04261373
KLK10	8.14E-01	-0.02350541
ZNF626	8.14E-01	0.03856195
CACNA2D2	8.14E-01	0.01820151
CCDC82	8.14E-01	-0.0212352
SART3	8.14E-01	-0.02572865
KLF10	8.14E-01	0.07904742
MCEE	8.14E-01	-0.04002411
CCDC28B	8.14E-01	0.02539599
TNC	8.14E-01	-0.03020349
GPR176	8.14E-01	-0.01819921
INSIG1	8.14E-01	0.03901165
PARP6	8.14E-01	-0.02739784
SIRT5	8.14E-01	-0.02475624
DPPA2	8.14E-01	0.02235499
ACBD3	8.14E-01	0.03175587
OR2A9P	8.15E-01	0.04048387
ADAMTS13	8.15E-01	0.01820942
AKIRIN1	8.15E-01	-0.02276257
NAV2	8.15E-01	-0.02417324
NEBL	8.15E-01	-0.01997896
IL17RD	8.15E-01	0.04333226
ZNF517	8.15E-01	-0.02247634
SYNGR3	8.15E-01	0.01756843
SERPINB12	8.15E-01	-0.02090567
FXYD6	8.15E-01	-0.03378542
PGPEP1	8.15E-01	-0.0320345
PILRA	8.15E-01	0.02687961
OR6A2	8.15E-01	0.02229096
KCNK17	8.15E-01	-0.03201163
FAM49B	8.15E-01	0.041184
ZNF273	8.15E-01	0.02388287
CES1	8.15E-01	-0.04416311
IL5	8.15E-01	0.01679279
HSF4	8.15E-01	0.0268192
HHLA3	8.15E-01	0.02202496
DRP2	8.15E-01	0.02177001
NA	8.15E-01	-0.02266932
BLMH	8.15E-01	0.02698935
SOBP	8.15E-01	-0.01817367
OSCP1	8.16E-01	-0.0351697
EEF1A2	8.16E-01	-0.02285014
SRSF8	8.16E-01	-0.0255135
SRPK2	8.16E-01	0.03144166
PQBP1	8.16E-01	-0.0213873
FBXW7	8.16E-01	-0.01703631
ZMYND8	8.16E-01	-0.041834
PRDX5	8.16E-01	-0.03782128
GATA2	8.16E-01	-0.02421123
MSS51	8.16E-01	-0.01862654
NA	8.16E-01	-0.04471478
CENPN	8.16E-01	0.04873813
MS4A4A	8.16E-01	0.02154168
RPL38	8.16E-01	-0.04014409
AK3	8.16E-01	-0.03688559
RASSF9	8.16E-01	0.02111138
SLC43A3	8.16E-01	-0.01852291
RECQL4	8.16E-01	-0.02099602
NA	8.16E-01	0.03108774
APCDD1L	8.17E-01	-0.0236453
ANKRD28	8.17E-01	0.03116144
EVA1B	8.17E-01	-0.03097854
NFIA	8.17E-01	-0.04600382
NEK3	8.17E-01	-0.0226529
NA	8.17E-01	0.0297088
ZFYVE1	8.17E-01	-0.02767165
SLC25A28	8.17E-01	-0.03797155
ZMYND8	8.17E-01	0.02732112
TBX2	8.17E-01	0.03314401
RTP2	8.17E-01	-0.01952315
NHP2L1	8.17E-01	0.02178788
LGALS3	8.17E-01	0.06675999
GIMAP8	8.17E-01	0.04432271
SQLE	8.17E-01	-0.0631088
ZC3H13	8.17E-01	-0.02284988
CLVS1	8.17E-01	0.01740765
PARVB	8.17E-01	-0.05357295
STAP2	8.18E-01	0.02760141
IFNL1	8.18E-01	0.02340311
BMP3	8.18E-01	-0.05417023
SPATA45	8.18E-01	0.01438505
C19orf40	8.18E-01	0.01897344
ATP2A2	8.18E-01	-0.02521904
RBBP8	8.18E-01	-0.02129712
NKAIN1	8.18E-01	0.01991266
TLR9	8.18E-01	0.03089028
PPIP5K2	8.18E-01	0.01961592
TMEM169	8.18E-01	-0.01996991
ZNF70	8.18E-01	-0.02804869
SLC39A4	8.18E-01	0.02440381
RBFA	8.18E-01	0.02149166
MPPED1	8.18E-01	0.02144003
NA	8.18E-01	-0.01858273
USP9X	8.18E-01	0.0305863
UBQLN2	8.18E-01	0.02573758
SLC35F2	8.19E-01	0.02807473
RCN2	8.19E-01	-0.01981539
TMEM110	8.19E-01	-0.02396427
TEX19	8.19E-01	-0.02039443
TRIM7	8.19E-01	0.0177831
OR52N5	8.19E-01	-0.01920717
MUSTN1	8.19E-01	0.02199088
SWT1	8.19E-01	0.03417987
NA	8.19E-01	0.02962235
MAN2C1	8.19E-01	0.04675914
PPP1R13L	8.19E-01	-0.0259966
NA	8.19E-01	-0.01614372
UGT1A8	8.19E-01	0.10363486
SLC35B2	8.19E-01	0.03247374
IRF7	8.19E-01	-0.04441416
PCYT1A	8.19E-01	0.02137134
CYP1A1	8.19E-01	-0.01731847
RPUSD2	8.19E-01	-0.03327815
MAGED1	8.19E-01	0.02241681
NA	8.19E-01	-0.02356096
DXO	8.19E-01	0.02886585
UBE2Q2	8.19E-01	-0.02909168
EPS8L2	8.20E-01	-0.02132926
NA	8.20E-01	-0.01819022
AZIN1	8.20E-01	-0.11713866
NA	8.20E-01	0.01829174
ADRBK1	8.20E-01	0.02656204
TCHP	8.20E-01	-0.01787627
FPR3	8.20E-01	0.04623927
MAT2B	8.20E-01	-0.06551641
C8orf34	8.20E-01	0.03444493
CST4	8.20E-01	-0.01476899
NA	8.20E-01	0.01837215
ZCCHC10	8.20E-01	0.02163317
IZUMO1	8.20E-01	-0.01668037
PPFIA1	8.20E-01	0.03705887
HN1L	8.20E-01	-0.01646748
RAB24	8.20E-01	-0.0187107
SOGA1	8.20E-01	-0.02895179
KCTD6	8.20E-01	0.03572244
IL12RB1	8.20E-01	0.02369397
KRT86	8.20E-01	-0.02101034
FABP1	8.20E-01	-0.0164794
CALCR	8.21E-01	-0.02209846
SERPINB8	8.21E-01	0.04820766
ATP9A	8.21E-01	0.03341179
LCE3D	8.21E-01	-0.02188654
OAZ1	8.21E-01	-0.0481192
CSF2RA	8.21E-01	-0.04655948
NA	8.21E-01	0.01867715
CD48	8.21E-01	-0.0737637
PROS1	8.21E-01	-0.06057721
HERC2	8.21E-01	-0.01963694
BEST3	8.21E-01	0.020592
SLC6A15	8.21E-01	0.01857765
TRIM51	8.21E-01	-0.03951854
ORAI3	8.21E-01	-0.02501827
ADAM23	8.21E-01	0.02123002
SORCS1	8.21E-01	0.02811629
ZBTB18	8.21E-01	-0.02057577
LARP4	8.21E-01	0.02671007
RPS7	8.21E-01	-0.03608316
PRND	8.21E-01	-0.02072285
BIRC7	8.21E-01	-0.0234683
LRRC42	8.21E-01	-0.03515627
TUBA4B	8.21E-01	0.01713354
ERI1	8.21E-01	0.027045
TMEM220	8.22E-01	0.04231349
CDK16	8.22E-01	0.02044631
IAPP	8.22E-01	0.01923042
NKX2-1	8.22E-01	0.01678732
GAMT	8.22E-01	0.02642609
NA	8.22E-01	-0.02085374
KRTAP6-3	8.22E-01	-0.01616847
GPANK1	8.22E-01	0.02110945
SLC22A5	8.22E-01	0.03524933
ENOX2	8.22E-01	0.03457105
ZNF793	8.22E-01	-0.01883504
RPS16	8.22E-01	-0.03720715
SNX19	8.22E-01	0.03372464
FANCI	8.22E-01	-0.04279358
OR4A5	8.22E-01	0.02185698
CCL3	8.22E-01	-0.04236392
AIRE	8.22E-01	0.05233668
TMC5	8.22E-01	-0.05426674
FOXR2	8.22E-01	-0.02425423
RADIL	8.22E-01	-0.01577012
UGT2B4	8.22E-01	-0.02154023
COPS7B	8.22E-01	0.02703012
RXRG	8.22E-01	-0.02170807
OR5H2	8.23E-01	-0.03109331
LUZP2	8.23E-01	-0.02476576
ALB	8.23E-01	-0.02714151
CYP27B1	8.23E-01	0.02417707
ZCCHC12	8.23E-01	-0.01942737
NA	8.23E-01	0.03543007
NA	8.23E-01	0.0171167
RPRD2	8.23E-01	-0.04056609
KCNE3	8.23E-01	-0.0232399
AFF3	8.23E-01	-0.02070314
SLC35E3	8.23E-01	0.02730247
LRG1	8.23E-01	-0.04515357
NA	8.23E-01	-0.0262472
OR6T1	8.23E-01	0.02170126
SH2D6	8.23E-01	-0.02406861
ATHL1	8.23E-01	-0.03230596
PIAS2	8.23E-01	0.02933274
SLC26A3	8.23E-01	-0.04279108
TRIP6	8.23E-01	-0.04299933
NA	8.23E-01	0.03160907
IMPACT	8.23E-01	0.03864669
C11orf88	8.23E-01	-0.02138049
FAM134B	8.24E-01	-0.08255013
BUB3	8.24E-01	0.03952152
GDPD1	8.24E-01	0.02777432
EFR3A	8.24E-01	0.02767033
ASPH	8.24E-01	0.05366623
LSS	8.24E-01	-0.022797
KLHL30	8.24E-01	-0.0205512
PPM1A	8.24E-01	0.0256037
CCDC121	8.24E-01	0.02844385
SMN2	8.24E-01	0.02999999
NA	8.24E-01	-0.0173863
ST3GAL5	8.24E-01	0.05952504
SPG7	8.24E-01	0.02986466
STK32B	8.24E-01	-0.02448555
RAD21	8.24E-01	0.04803362
LRP4	8.24E-01	-0.08142042
RCSD1	8.24E-01	0.0231661
AGO2	8.24E-01	-0.02963957
NOV	8.24E-01	0.06595501
SLC26A1	8.24E-01	-0.02470197
KRTAP6-1	8.24E-01	-0.01723873
PSMB5	8.25E-01	0.0313317
NLRP7	8.25E-01	0.04035631
NA	8.25E-01	0.02322083
GJB3	8.25E-01	-0.03807792
HIF3A	8.25E-01	-0.01642301
CGB1	8.25E-01	-0.01787745
COX19	8.25E-01	-0.04680888
NA	8.25E-01	-0.03086484
ZNF532	8.25E-01	0.02947426
RRP36	8.25E-01	-0.03953768
IL19	8.25E-01	-0.01978591
ZNF785	8.25E-01	0.02139382
RPAP3	8.25E-01	-0.0159751
PKIA	8.25E-01	0.02893693
KLF4	8.25E-01	-0.02448924
LZIC	8.25E-01	0.02940008
FBXW8	8.25E-01	0.01822008
PROC	8.25E-01	-0.03583525
RHOBTB1	8.26E-01	0.02251225
PHACTR3	8.26E-01	-0.01565937
NA	8.26E-01	-0.01755291
KCNK18	8.26E-01	0.01962491
GPR124	8.26E-01	-0.02478462
OR4D2	8.26E-01	0.02156221
GLRX2	8.26E-01	0.01883392
PLIN1	8.26E-01	-0.01842624
MID2	8.26E-01	0.02337164
NA	8.26E-01	-0.02226867
NIPA2	8.26E-01	-0.02144573
NA	8.26E-01	-0.01774772
MIP	8.26E-01	-0.02100453
HIST1H2BO	8.26E-01	-0.01672067
LGSN	8.26E-01	0.02578288
NR1D1	8.26E-01	0.02224586
NA	8.26E-01	-0.01776485
YEATS4	8.26E-01	0.03955884
NA	8.27E-01	-0.01741438
NA	8.27E-01	-0.01614455
SPOCK3	8.27E-01	0.02374929
NA	8.27E-01	-0.04996182
TAB1	8.27E-01	0.02030366
YTHDF2	8.27E-01	0.02967493
PARP8	8.27E-01	0.04026252
RNF8	8.27E-01	0.02027399
FBXO25	8.27E-01	-0.02385983
HOMER1	8.27E-01	0.0179286
INSC	8.27E-01	-0.02572179
PAK7	8.27E-01	0.02460787
HYKK	8.27E-01	0.03325398
ADAM29	8.27E-01	-0.02084257
DOCK5	8.28E-01	0.02291671
TMEM217	8.28E-01	-0.02681027
ARFRP1	8.28E-01	-0.01953105
CPEB1	8.28E-01	0.0213189
RGS14	8.28E-01	0.02542114
KANK1	8.28E-01	0.02333761
PTH2R	8.28E-01	-0.01888412
DSTYK	8.28E-01	0.06288416
REEP1	8.28E-01	-0.04059637
ACAA2	8.28E-01	-0.04643673
PCDHB16	8.28E-01	-0.01565781
TOP1	8.28E-01	0.02380113
PCDHB15	8.28E-01	0.01895273
CBR3	8.28E-01	-0.0435849
AURKC	8.28E-01	0.01652094
SPRY1	8.28E-01	-0.02115364
NA	8.28E-01	-0.01937403
STARD13	8.28E-01	0.01694736
GDF5	8.28E-01	-0.02535954
NA	8.28E-01	0.0159069
GP1BA	8.28E-01	-0.02185047
GPR20	8.28E-01	-0.016662
JUND	8.29E-01	-0.03312061
GH2	8.29E-01	-0.01883798
NA	8.29E-01	0.04225138
ZKSCAN5	8.29E-01	0.02375769
ATP6AP1L	8.29E-01	-0.02255222
OTOF	8.29E-01	-0.01803712
FRMD6	8.29E-01	0.0325127
NLRP3	8.29E-01	0.01745241
HSPB8	8.29E-01	0.02786813
VWC2	8.29E-01	-0.03134656
CD79B	8.29E-01	0.10612571
TREML4	8.29E-01	0.02076369
TMEM116	8.29E-01	0.04017679
TMEM43	8.29E-01	0.02627044
CREB5	8.29E-01	0.02246876
ATP1B1	8.29E-01	-0.06342326
ENAH	8.30E-01	0.03510259
LAIR1	8.30E-01	-0.0406162
MPP4	8.30E-01	-0.01589412
MLN	8.30E-01	0.02015842
ADIPOR2	8.30E-01	0.02837407
LPA	8.30E-01	-0.02241611
NEXN	8.30E-01	0.0460619
CORT	8.30E-01	-0.02371056
CDK5R2	8.30E-01	-0.01751666
RNASEH1	8.30E-01	-0.01663269
NA	8.30E-01	-0.0176533
SCMH1	8.30E-01	-0.0320956
ORC5	8.30E-01	-0.01447736
PGLYRP1	8.30E-01	-0.021085
POU5F1	8.30E-01	0.02228222
RAB13	8.31E-01	-0.02628402
WNT10B	8.31E-01	-0.02340071
FAM198B	8.31E-01	-0.02131005
NA	8.31E-01	-0.02944462
FAM163B	8.31E-01	-0.02170845
NA	8.31E-01	0.02221621
CENPH	8.31E-01	0.02091207
NA	8.31E-01	0.01989969
DENND2D	8.31E-01	0.02462914
EPHA3	8.31E-01	-0.01582266
LIN54	8.31E-01	-0.02145046
G6PC2	8.31E-01	-0.02161664
NA	8.31E-01	0.023109
GTDC1	8.31E-01	-0.01993776
MDP1	8.31E-01	-0.03036533
CCDC23	8.31E-01	0.01654536
ZNF451	8.31E-01	0.01880021
RAB27B	8.31E-01	-0.02112611
CACNA2D2	8.32E-01	0.02341386
MKKS	8.32E-01	0.02787369
NA	8.32E-01	0.01770801
LRRC8D	8.32E-01	-0.0239755
NA	8.32E-01	-0.02132882
PIK3AP1	8.32E-01	-0.04109293
CFAP20	8.32E-01	0.02472405
CA9	8.32E-01	-0.03239849
DHX35	8.32E-01	0.0327032
MIEF1	8.32E-01	-0.02088166
HLA-DRB1	8.32E-01	-0.25132886
GSK3B	8.32E-01	-0.01740971
NA	8.32E-01	0.01642033
GALR2	8.33E-01	0.01592794
GALK2	8.33E-01	0.04250086
LYSMD3	8.33E-01	0.02829774
NA	8.33E-01	-0.01909166
CPAMD8	8.33E-01	-0.02440677
CARD11	8.33E-01	-0.02939748
NDE1	8.33E-01	-0.02578909
ASB3	8.33E-01	-0.0313431
OR11H12	8.33E-01	-0.02469992
SKIL	8.33E-01	-0.01768572
GNAT1	8.33E-01	0.02262078
NA	8.33E-01	0.01768211
FANCA	8.33E-01	-0.01665897
BTG2	8.33E-01	-0.04857792
NA	8.33E-01	-0.02098418
SLC22A25	8.33E-01	-0.01784585
NA	8.33E-01	0.01908182
IKBIP	8.33E-01	-0.01979798
GUCY2C	8.33E-01	0.03567418
DRD1	8.33E-01	-0.01564911
OR52J3	8.33E-01	-0.01978304
OSMR	8.33E-01	0.02299543
SLC5A7	8.33E-01	-0.01679661
UBE2A	8.33E-01	0.02757579
HIF1A	8.33E-01	-0.02859637
SLC45A2	8.34E-01	0.01862013
IFI27	8.34E-01	-0.04618858
BTD	8.34E-01	-0.02282924
LTN1	8.34E-01	0.06648965
HIST1H3F	8.34E-01	-0.0339668
NA	8.34E-01	0.02741752
CRYBB3	8.34E-01	0.01923938
NA	8.34E-01	-0.02292359
TUBA3D	8.34E-01	-0.02139108
BRIP1	8.34E-01	0.02889103
OR4P4	8.34E-01	0.01886736
CYP2U1	8.34E-01	0.02389111
TPCN2	8.34E-01	-0.03724266
LAX1	8.34E-01	0.0354941
LRP5L	8.34E-01	-0.02713443
NA	8.34E-01	-0.02615261
CMTM8	8.35E-01	-0.02292855
DBX1	8.35E-01	0.02051118
YWHAH	8.35E-01	-0.02350128
CTNS	8.35E-01	0.02415554
ASB6	8.35E-01	-0.0211223
B3GALNT1	8.35E-01	0.02124339
NLRC3	8.35E-01	0.01652429
ITLN1	8.35E-01	0.05572042
HFE	8.35E-01	0.02499602
CRYBG3	8.35E-01	0.017861
NA	8.35E-01	-0.03445366
VPS4B	8.35E-01	0.02377721
DCLRE1C	8.35E-01	-0.03948615
SIPA1L2	8.36E-01	-0.0208949
CLDN19	8.36E-01	0.01787774
TUBA3E	8.36E-01	0.04165671
KRTAP3-1	8.36E-01	-0.01723445
PCDHGC5	8.36E-01	-0.02134345
COL4A6	8.36E-01	0.01560096
STAG2	8.36E-01	-0.02489502
UNKL	8.36E-01	-0.01678108
PLA2G16	8.36E-01	0.11374781
SLC8A2	8.36E-01	0.02289696
CXorf65	8.36E-01	0.01920529
BLK	8.36E-01	0.06235367
ZNF790	8.36E-01	0.01592167
NA	8.36E-01	0.0252306
MAPK1	8.36E-01	-0.01685913
LIN7B	8.36E-01	-0.02993904
DCANP1	8.36E-01	-0.03997229
ACCSL	8.36E-01	-0.01820806
NEFM	8.37E-01	0.01717755
CBX2	8.37E-01	0.01757535
DNAJB14	8.37E-01	-0.02936982
AQP7	8.37E-01	-0.02823481
NA	8.37E-01	0.01540275
SLC22A17	8.37E-01	-0.01488489
CALHM1	8.37E-01	-0.01817721
AKAP5	8.37E-01	0.02365633
MAPK14	8.37E-01	0.03535375
NA	8.37E-01	-0.02185164
BNC1	8.37E-01	0.01630533
ZNF76	8.37E-01	0.02091189
EPHA6	8.37E-01	-0.01619913
NA	8.37E-01	-0.02385058
NA	8.37E-01	0.051362
CDKN2A	8.37E-01	0.01946079
S100A1	8.37E-01	0.01747197
PSMC4	8.37E-01	-0.07768952
OR2H1	8.37E-01	0.01855326
JAG2	8.37E-01	-0.01983942
FERD3L	8.37E-01	-0.01817007
C11orf49	8.37E-01	-0.05740909
GRM7	8.37E-01	-0.01776865
NA	8.37E-01	-0.02319922
FBXL22	8.37E-01	-0.02191158
MAP2	8.37E-01	0.01875717
OR51L1	8.37E-01	0.01910451
NKX6-2	8.38E-01	0.02132655
TTTY8	8.38E-01	-0.01727416
HNF1B	8.38E-01	-0.02410397
NA	8.38E-01	0.02879544
OR1L3	8.38E-01	0.01710404
PLEKHA5	8.38E-01	-0.02735851
OR5H14	8.38E-01	-0.01850275
FZR1	8.38E-01	-0.02185361
IPCEF1	8.38E-01	0.02284184
CNIH2	8.38E-01	-0.01782596
PTDSS1	8.38E-01	-0.016964
ARPP21	8.38E-01	-0.01684903
INIP	8.38E-01	-0.03706789
INSC	8.38E-01	-0.01605208
SUPT4H1	8.38E-01	-0.02360951
TRIO	8.38E-01	0.02666831
CFAP44	8.38E-01	-0.01491811
FSD2	8.38E-01	0.02027264
CENPW	8.39E-01	0.04473143
RPL37	8.39E-01	-0.01572856
OR2C3	8.39E-01	0.01799521
CTSF	8.39E-01	0.02465019
MYBL2	8.39E-01	-0.01663132
MYH11	8.39E-01	0.02846542
RDH11	8.39E-01	0.02766165
PPAPDC1A	8.39E-01	-0.0183611
RPL4	8.39E-01	0.02204613
VPS13B	8.39E-01	-0.02086259
C1QL4	8.39E-01	0.01727219
SLC5A1	8.39E-01	0.07146767
NA	8.39E-01	-0.01632738
SLC2A9	8.39E-01	-0.02130606
CCDC7	8.39E-01	0.02509677
IFFO1	8.39E-01	0.0418964
NA	8.39E-01	0.01897335
SNRK	8.39E-01	0.01891955
MB	8.39E-01	-0.02390959
RP9	8.39E-01	-0.02166192
TRIM7	8.39E-01	-0.02199927
C14orf183	8.39E-01	0.01933787
LDHC	8.39E-01	0.07799474
DBH	8.39E-01	0.01826934
ZNF562	8.39E-01	0.03395035
DDX17	8.39E-01	0.06961638
IL15RA	8.40E-01	0.03146904
PALMD	8.40E-01	0.01927771
VIT	8.40E-01	-0.01620213
CHAF1B	8.40E-01	0.03452269
SNX29	8.40E-01	-0.01944882
DUSP18	8.40E-01	0.02270512
APBB3	8.40E-01	0.02693472
DHRS12	8.40E-01	-0.01990646
NA	8.40E-01	0.02261866
NA	8.40E-01	0.0176388
TBC1D16	8.40E-01	0.0359579
WDR36	8.40E-01	0.03111229
POP1	8.40E-01	-0.01684331
NA	8.40E-01	0.0215149
SCARNA15	8.40E-01	0.01738582
TNFAIP2	8.40E-01	0.02767642
SFXN3	8.40E-01	-0.01710379
FOXD4L3	8.40E-01	-0.02000416
C17orf64	8.40E-01	0.02115075
FAHD1	8.41E-01	0.02123277
NA	8.41E-01	-0.01611946
SLC22A4	8.41E-01	-0.06323706
NTF4	8.41E-01	0.01639
CFAP57	8.41E-01	0.02572014
LYPD5	8.41E-01	0.02274086
TRIM29	8.41E-01	-0.02199809
CMTM7	8.41E-01	-0.0540273
SLC22A23	8.41E-01	-0.03579682
MLPH	8.41E-01	-0.04366255
ZMYND10	8.41E-01	-0.0161901
ADCYAP1	8.41E-01	0.0163019
NA	8.41E-01	-0.01802441
LKAAEAR1	8.41E-01	-0.02349399
CCR8	8.42E-01	-0.01417826
GNB2L1	8.42E-01	-0.03843188
KCNN3	8.42E-01	-0.01727484
RUNX1T1	8.42E-01	0.01896609
ZNF3	8.42E-01	0.03153869
C11orf31	8.42E-01	-0.01598639
ORC2	8.42E-01	0.01854182
TXNDC8	8.42E-01	0.01843214
ACSL3	8.42E-01	-0.02583903
GPC6	8.42E-01	-0.01870524
CD24	8.42E-01	-0.03968101
ENTPD7	8.42E-01	0.03038589
HIST1H4E	8.42E-01	-0.02752912
AOAH	8.42E-01	0.02887251
RASIP1	8.42E-01	-0.0344941
CACNB1	8.42E-01	-0.01912931
KCNK7	8.42E-01	0.01660173
WNT3	8.42E-01	-0.01370471
S1PR2	8.42E-01	0.01875396
RGS19	8.42E-01	0.06192745
LYPD6	8.42E-01	-0.02699608
TSSK2	8.42E-01	-0.01597271
NSF	8.43E-01	0.01616507
LTB	8.43E-01	0.13459014
NA	8.43E-01	-0.0167823
HBQ1	8.43E-01	-0.01484843
GABRR2	8.43E-01	-0.01598324
UPF3A	8.43E-01	-0.03551126
PTPRN	8.43E-01	-0.02052604
SLC38A8	8.43E-01	0.01808796
OR4K2	8.43E-01	-0.02005231
MTPAP	8.43E-01	-0.02642575
NA	8.43E-01	0.01732814
LILRA3	8.43E-01	0.03208071
ZNF706	8.43E-01	0.01825548
ZNF300	8.43E-01	0.01779051
ANKEF1	8.43E-01	-0.01975979
ATP2A1	8.43E-01	0.01766638
PFDN5	8.43E-01	-0.01757035
