#Gene	P.Value	logFC
NA	2.52E-01	0.1959382
NA	2.52E-01	0.3042645
NA	2.52E-01	0.204839
LOC219688	2.52E-01	0.1263082
GINS4	2.52E-01	-0.2310252
IL26	2.52E-01	0.3412458
CD5	2.52E-01	0.206071
MEOX2	2.52E-01	0.3120283
GPR111	2.52E-01	-0.2750835
ZAN	2.52E-01	-0.1445174
UQCRB	2.53E-01	0.0960895
NA	2.53E-01	-0.2838204
FOXP2	2.53E-01	-0.2355436
TMCC1	2.53E-01	0.1371529
TMEM170A	2.53E-01	-0.1100075
NA	2.53E-01	-0.1613178
NA	2.53E-01	-0.3262481
NSDHL	2.53E-01	-0.0951358
NA	2.53E-01	-0.1072551
NA	2.53E-01	-0.3175953
ZNF705G	2.53E-01	0.2676643
NA	2.53E-01	0.1849814
CTSLP8	2.53E-01	-0.1665723
XPO4	2.53E-01	-0.1136703
TTTY1B	2.53E-01	-0.1223847
TUBA8	2.53E-01	0.2480443
SARDH	2.53E-01	-0.2071524
HOXA11	2.53E-01	-0.229775
NR2F2	2.53E-01	0.2598318
LINC00337	2.53E-01	-0.1977263
WFDC3	2.53E-01	-0.229479
NA	2.53E-01	-0.2557143
TSPY26P	2.53E-01	0.3196141
NA	2.53E-01	-0.3094824
LOC100128843	2.53E-01	-0.2505457
LINC01210	2.53E-01	0.0835512
NA	2.53E-01	0.1984751
FAM120AOS	2.53E-01	-0.1293707
TJP2	2.54E-01	0.2901669
LINC01514	2.54E-01	-0.2805638
RANBP9	2.54E-01	0.1354785
GTSF1L	2.54E-01	-0.2164425
TMEM108	2.54E-01	-0.2007896
GRTP1	2.54E-01	0.2138676
ZNF506	2.54E-01	0.22855
GPR45	2.54E-01	-0.2507143
AKR1D1	2.54E-01	-0.2098748
NA	2.54E-01	-0.1173891
NT5C3A	2.54E-01	-0.1042603
IVD	2.54E-01	0.1348609
NA	2.54E-01	-0.2312494
CILP2	2.54E-01	0.1594451
RPL22	2.54E-01	0.1002289
MIRLET7D	2.54E-01	-0.2982981
C11orf85	2.54E-01	0.1530126
ALPL	2.54E-01	0.1380304
LINC01103	2.54E-01	-0.3110519
GRIA4	2.54E-01	0.3479097
CELF2	2.54E-01	-0.1922898
TGFBRAP1	2.54E-01	0.0657989
NA	2.54E-01	0.2541517
ACSM2A	2.54E-01	0.32122
USP47	2.54E-01	0.0962423
NA	2.54E-01	-0.1679612
YIF1B	2.54E-01	-0.0787582
NA	2.54E-01	-0.156729
XRCC4	2.54E-01	-0.2247202
ETNK1	2.54E-01	-0.239195
LOC101928314	2.54E-01	-0.2765049
C9orf89	2.54E-01	-0.1795739
MCU	2.54E-01	0.0856414
FAM182A	2.54E-01	-0.1900185
REG1B	2.54E-01	0.1986162
NA	2.54E-01	-0.3826221
NA	2.54E-01	-0.3309731
PFKFB2	2.54E-01	0.3309199
NA	2.55E-01	-0.1406441
RAD17	2.55E-01	0.0641464
CPD	2.55E-01	0.1681838
EXOC7	2.55E-01	-0.2014265
NA	2.55E-01	0.1732154
HIVEP1	2.55E-01	-0.1421353
OR10H2	2.55E-01	0.1630249
CENPN	2.55E-01	-0.1673568
NA	2.55E-01	0.2045642
NA	2.55E-01	0.2194705
MOV10L1	2.55E-01	0.2062962
NA	2.55E-01	0.3393415
NA	2.55E-01	-0.3044036
KLF11	2.55E-01	-0.1492667
SYNPO2L	2.55E-01	0.2435242
AHNAK	2.55E-01	0.2575517
TBX18	2.55E-01	-0.3926926
7-Sep	2.55E-01	-0.1227686
BEND5	2.55E-01	0.1711419
DAK	2.55E-01	0.1172559
KBTBD6	2.55E-01	0.1727012
MAP4K5	2.55E-01	0.1487897
NA	2.55E-01	0.1431564
AGFG1	2.55E-01	-0.1950361
HTR1A	2.55E-01	0.2713562
NA	2.55E-01	0.1401473
NA	2.55E-01	-0.2626727
GHET1	2.55E-01	0.2956586
GPATCH2	2.55E-01	-0.1959932
LOC340178	2.55E-01	-0.2807768
TFB1M	2.55E-01	-0.086633
SNTG2	2.55E-01	0.2995024
SET	2.55E-01	-0.0978773
SCLY	2.55E-01	-0.0674303
NA	2.55E-01	0.1759471
KCNK16	2.55E-01	-0.1717526
SETD7	2.55E-01	-0.2470371
FAM166A	2.55E-01	0.2213522
RNPC3	2.55E-01	0.1252768
LOC401585	2.56E-01	0.3442017
SCN9A	2.56E-01	0.419565
NA	2.56E-01	-0.1063415
RTKN2	2.56E-01	-0.3172888
NA	2.56E-01	-0.2638595
IFI27	2.56E-01	-0.2411781
WNK4	2.56E-01	-0.2162244
TMEM194B	2.56E-01	-0.1643315
CAMLG	2.56E-01	0.0963055
KIF27	2.56E-01	0.2736586
MAST4	2.56E-01	0.1331531
NA	2.56E-01	-0.1612732
NA	2.56E-01	-0.2721766
CYP21A2	2.56E-01	-0.2061286
NA	2.56E-01	-0.1676418
NA	2.56E-01	-0.2709135
XPNPEP1	2.56E-01	-0.0747593
ABCA8	2.56E-01	-0.2061453
PRB1	2.56E-01	-0.1888297
UBE2Q1	2.56E-01	0.1766018
AGMAT	2.56E-01	-0.1161328
RGS10	2.56E-01	-0.2906612
DENND4A	2.56E-01	-0.0998002
NDUFA13	2.56E-01	-0.0993998
LOC286178	2.56E-01	-0.4170203
C17orf89	2.56E-01	0.2643392
SKAP2	2.56E-01	0.2449996
NA	2.56E-01	-0.1850046
PLEKHA3	2.57E-01	-0.2684243
NA	2.57E-01	-0.2309934
LOC100130417	2.57E-01	0.2833107
CHRM4	2.57E-01	0.3046074
NA	2.57E-01	-0.2417214
MYO3A	2.57E-01	-0.2429588
NA	2.57E-01	-0.2039858
CHRM2	2.57E-01	0.2847575
SRP72	2.57E-01	-0.0991859
UBE3A	2.57E-01	-0.2561539
LINC00652	2.57E-01	-0.2195444
LOC100505786	2.57E-01	0.1540864
NA	2.57E-01	-0.2012115
CA6	2.57E-01	0.3635384
BMS1P6	2.57E-01	0.330891
EPHA3	2.57E-01	-0.3775007
VSIG1	2.57E-01	0.1504753
SMIM7	2.57E-01	0.097031
MALSU1	2.57E-01	-0.1611553
ZSCAN10	2.57E-01	0.1476524
ZDHHC9	2.57E-01	0.1959239
PACRGL	2.57E-01	-0.1396388
TARSL2	2.57E-01	-0.2287884
LDLR	2.57E-01	-0.2453692
CAPN10	2.57E-01	-0.3391937
NA	2.57E-01	0.2364679
NA	2.57E-01	0.2954451
NF2	2.57E-01	-0.1785396
FHAD1	2.57E-01	-0.1388455
OPN1SW	2.57E-01	0.2208358
OTUD1	2.57E-01	0.1435829
NA	2.57E-01	-0.2261015
NA	2.58E-01	-0.1928108
NA	2.58E-01	0.2127588
NA	2.58E-01	0.1382708
DNAJB7	2.58E-01	-0.3237755
LOC100129069	2.58E-01	-0.1736579
MCFD2	2.58E-01	0.1054399
NA	2.58E-01	-0.3112041
AK1	2.58E-01	0.2635364
PARD3-AS1	2.58E-01	-0.2004284
CAPN12	2.58E-01	-0.2458955
METTL12	2.58E-01	-0.2711748
NA	2.58E-01	0.176436
SLC5A12	2.58E-01	0.3782129
CXXC1P1	2.58E-01	-0.1411845
IQCF3	2.58E-01	0.3180887
MAGEA1	2.58E-01	-0.3052773
ZNRF1	2.58E-01	-0.1351407
SMIM21	2.58E-01	-0.3104837
NA	2.58E-01	-0.2673359
NA	2.58E-01	-0.2263747
ILKAP	2.58E-01	0.0843634
SBK1	2.58E-01	0.2273662
SMIM7	2.58E-01	-0.1248794
R3HCC1	2.58E-01	0.088688
LOC647323	2.58E-01	0.3130217
NA	2.58E-01	-0.3359992
GRIN2C	2.58E-01	-0.1130841
NF1	2.58E-01	-0.0938669
C7orf34	2.58E-01	0.2424424
RNF6	2.58E-01	-0.3376471
NA	2.58E-01	-0.145672
PHOSPHO1	2.58E-01	-0.2696413
WIPF3	2.58E-01	0.2423536
NA	2.58E-01	0.205862
SPATA6L	2.58E-01	-0.1500687
MGST1	2.58E-01	-0.2585363
OR5K1	2.59E-01	-0.3350986
PPIEL	2.59E-01	0.1855787
COQ7	2.59E-01	0.1923016
LOC100129890	2.59E-01	-0.2580621
LOC100505983	2.59E-01	-0.2024713
GUCY1A2	2.59E-01	0.2420334
YWHAE	2.59E-01	0.077756
NA	2.59E-01	-0.3072274
NA	2.59E-01	-0.2671905
C7orf69	2.59E-01	0.2579816
NA	2.59E-01	0.2649005
MAPRE2	2.59E-01	0.3059248
USP9Y	2.59E-01	0.5733463
HIST1H2AJ	2.59E-01	-0.2334935
LOC101928205	2.59E-01	-0.0896099
C19orf26	2.59E-01	-0.3320316
PTPN2	2.59E-01	-0.1579117
LINC00476	2.59E-01	-0.2700707
MLN	2.59E-01	0.1100482
WDR48	2.59E-01	0.1421254
CAPN9	2.59E-01	-0.1359309
NA	2.59E-01	-0.2943726
PLXDC1	2.59E-01	-0.1838756
NA	2.59E-01	0.2649708
CUL7	2.59E-01	-0.3566667
NA	2.59E-01	-0.2448716
PDGFB	2.59E-01	0.1719539
DIAPH1	2.59E-01	-0.151223
ING1	2.59E-01	-0.148507
DAB1-AS1	2.59E-01	-0.3133603
NA	2.59E-01	0.2036547
MAP2K7	2.59E-01	0.147099
TRPM1	2.59E-01	0.3389026
PDE3B	2.59E-01	0.1427329
NA	2.59E-01	-0.1596731
NA	2.59E-01	-0.2954761
ZNF14	2.59E-01	0.0786163
NR4A3	2.59E-01	0.2422886
COQ5	2.60E-01	-0.096745
SLC6A10P	2.60E-01	0.2213101
SMOX	2.60E-01	-0.1151837
NA	2.60E-01	-0.2573831
SMR3A	2.60E-01	0.1820011
NA	2.60E-01	-0.238748
NA	2.60E-01	-0.0996753
EDA	2.60E-01	0.1953236
LINC00841	2.60E-01	0.102826
OFCC1	2.60E-01	0.3139904
MIB2	2.60E-01	0.1149641
SERPINB9	2.60E-01	-0.204894
NA	2.60E-01	0.2790944
NA	2.60E-01	-0.3289437
GPATCH2L	2.60E-01	-0.1070927
NR1D1	2.60E-01	0.1533329
LOC283352	2.60E-01	0.1304479
SLC27A5	2.60E-01	0.2364417
CLEC12B	2.60E-01	0.2477758
LINC01128	2.60E-01	0.1467619
NA	2.60E-01	-0.2883195
NA	2.60E-01	-0.1777417
ZNF346	2.60E-01	-0.0976946
NA	2.60E-01	-0.183026
MTMR3	2.60E-01	-0.0868836
WFDC8	2.61E-01	0.3033874
MXRA8	2.61E-01	0.326226
C10orf82	2.61E-01	0.2125322
AMT	2.61E-01	0.1097269
ADAM9	2.61E-01	-0.1223905
CLEC4E	2.61E-01	-0.1388773
NOL12	2.61E-01	0.2845728
ADH4	2.61E-01	0.3202065
NA	2.61E-01	0.2507803
DMTF1	2.61E-01	-0.1079263
ZNF548	2.61E-01	-0.0984193
CFAP97	2.61E-01	-0.3845981
NA	2.61E-01	0.1267986
NA	2.61E-01	0.2359188
PGM2L1	2.61E-01	-0.1233942
CXorf65	2.61E-01	-0.222469
NA	2.61E-01	-0.2841865
TSACC	2.61E-01	-0.2038969
NA	2.61E-01	0.2733546
NEUROG1	2.61E-01	0.2926699
MED16	2.61E-01	-0.1176831
NA	2.61E-01	-0.3493927
NRG1	2.61E-01	-0.2503714
ESR2	2.61E-01	-0.2746879
LMBR1	2.61E-01	-0.1899195
SP7	2.61E-01	-0.2337108
NA	2.61E-01	0.2754696
PAK2	2.61E-01	0.2321042
REL	2.61E-01	-0.1741262
MAPK1	2.61E-01	0.1378971
PGK1	2.62E-01	-0.2049898
PCDHB1	2.62E-01	-0.135419
ABRACL	2.62E-01	0.1640759
DUSP10	2.62E-01	-0.1473785
IKZF3	2.62E-01	-0.2730251
NA	2.62E-01	-0.2266929
RNF8	2.62E-01	0.1633636
TUBGCP2	2.62E-01	0.1177777
BOP1	2.62E-01	-0.1631942
CDH15	2.62E-01	-0.2039355
PCBP1-AS1	2.62E-01	0.1111971
NA	2.62E-01	-0.338931
YBX3	2.62E-01	0.243139
NCAN	2.62E-01	0.3753995
NA	2.62E-01	-0.2698907
ALCAM	2.62E-01	0.264269
ESPNL	2.62E-01	0.2564823
TUSC5	2.62E-01	0.2496012
OR51J1	2.62E-01	0.0888167
LINC00629	2.62E-01	-0.209617
C2orf73	2.62E-01	-0.3011485
TRD	2.62E-01	0.276166
LOC101929586	2.62E-01	-0.2754141
RBKS	2.62E-01	0.1241043
METTL20	2.62E-01	-0.0888454
ATP6V1C2	2.62E-01	0.2935254
MAML3	2.62E-01	0.243562
NA	2.62E-01	-0.1965947
NA	2.62E-01	0.307119
HIC2	2.62E-01	-0.167879
REG3A	2.62E-01	0.2816802
ZMYM6	2.62E-01	-0.0933439
GPR155	2.62E-01	0.2208149
NA	2.62E-01	0.2480433
EIF1	2.63E-01	0.0707558
UBE3C	2.63E-01	-0.1020528
AGRN	2.63E-01	0.195305
MAP3K12	2.63E-01	0.1200631
TNRC6A	2.63E-01	-0.1583413
NA	2.63E-01	0.2070748
ING4	2.63E-01	0.0742141
NA	2.63E-01	-0.1425605
CPD	2.63E-01	-0.1885848
UHMK1	2.63E-01	-0.1311468
UBXN4	2.63E-01	-0.1352307
ZC3H15	2.63E-01	-0.1125989
PCNXL2	2.63E-01	-0.1481815
LOC100506245	2.63E-01	0.1471283
C17orf67	2.63E-01	0.1925462
CSPG4P1Y	2.63E-01	-0.1157396
LINC01225	2.63E-01	-0.1745205
CST11	2.63E-01	-0.2668356
MPZL2	2.63E-01	-0.2747263
ZKSCAN1	2.63E-01	-0.1462028
TMEM181	2.63E-01	0.1242581
LOC101927814	2.63E-01	0.3114697
SORD	2.63E-01	0.1848602
MUC5B	2.63E-01	0.1410325
NA	2.63E-01	-0.2153132
NUDT16	2.63E-01	-0.168341
ACTR2	2.64E-01	-0.3036402
DLC1	2.64E-01	-0.1215586
CD74	2.64E-01	-0.1921895
PIKFYVE	2.64E-01	0.2158961
ODF3L2	2.64E-01	0.2164633
NHS	2.64E-01	0.2337923
NA	2.64E-01	-0.2230707
NA	2.64E-01	0.2022082
QKI	2.64E-01	-0.131338
NA	2.64E-01	0.3070262
LINC00689	2.64E-01	-0.1693746
GRIK3	2.64E-01	-0.2025039
CCR2	2.64E-01	-0.2057491
NA	2.64E-01	0.1334929
EFCAB6	2.64E-01	-0.1914883
CPSF7	2.64E-01	-0.0729407
EHD4	2.64E-01	-0.2284185
C11orf1	2.64E-01	-0.1237339
ZFP69B	2.64E-01	0.1817858
PDE7B	2.64E-01	-0.1880218
NA	2.64E-01	-0.2976028
NA	2.64E-01	0.1438441
NA	2.64E-01	-0.1411912
NA	2.64E-01	0.273519
NA	2.65E-01	0.1717234
PIK3R5	2.65E-01	-0.1903474
NA	2.65E-01	-0.1506012
RDH13	2.65E-01	0.2213755
NA	2.65E-01	-0.2314716
SET	2.65E-01	-0.0886654
NA	2.65E-01	0.3138672
PTPN11	2.65E-01	-0.2299544
MPZL3	2.65E-01	0.300008
LOC100290070	2.65E-01	0.3300675
LOC642852	2.65E-01	-0.1203668
PHAX	2.65E-01	0.0770536
PPP3CC	2.65E-01	-0.1289511
MAP3K11	2.65E-01	0.1179681
SNTB2	2.65E-01	-0.2859446
NA	2.65E-01	-0.1128205
HNRNPLL	2.65E-01	0.0917749
NA	2.65E-01	-0.1583252
SNX3	2.65E-01	-0.0831051
TMEM260	2.65E-01	0.114692
NA	2.65E-01	-0.1864119
NA	2.65E-01	0.2809036
APOC4	2.65E-01	-0.093135
SERPINB10	2.65E-01	-0.2120089
SOX18	2.65E-01	-0.1945388
MGST1	2.65E-01	-0.2619138
SH3GL1P2	2.65E-01	-0.2097174
OSBPL6	2.65E-01	0.1258674
TAB1	2.66E-01	0.2112225
LOC100131043	2.66E-01	-0.1899017
TNF	2.66E-01	0.1822007
MTHFR	2.66E-01	-0.1069154
COL11A1	2.66E-01	-0.3924198
LOC100289049	2.66E-01	0.1352448
NA	2.66E-01	-0.209875
NA	2.66E-01	0.1298851
NA	2.66E-01	-0.2542366
NA	2.66E-01	-0.292448
NA	2.66E-01	-0.1149664
CPA4	2.66E-01	-0.096837
LOC653786	2.66E-01	-0.3606584
FRRS1	2.66E-01	0.3353241
PLXNA1	2.66E-01	-0.1052081
SOX17	2.66E-01	0.1364786
EPS8L1	2.66E-01	0.2851726
PSMG4	2.66E-01	0.1307262
PTBP1	2.66E-01	-0.1589942
MYCN	2.66E-01	0.3146503
NA	2.66E-01	-0.1775891
FGFR4	2.66E-01	0.1986536
LINC01405	2.66E-01	0.3360486
NA	2.66E-01	0.1869315
CRISP2	2.66E-01	-0.3154771
NA	2.66E-01	-0.2737889
ZBTB20-AS1	2.66E-01	-0.1687876
IST1	2.66E-01	-0.1430734
NA	2.66E-01	0.1792057
TCEA2	2.66E-01	-0.2298466
METTL21C	2.66E-01	0.179658
NA	2.67E-01	-0.1787811
METTL10	2.67E-01	-0.1225225
NA	2.67E-01	0.2663714
SPOCK2	2.67E-01	0.1646449
PGAM5	2.67E-01	0.2107221
BATF3	2.67E-01	-0.1889981
ZNF90	2.67E-01	-0.2766341
NA	2.67E-01	-0.1307173
PRLR	2.67E-01	-0.1286048
BCL2L14	2.67E-01	-0.230255
NA	2.67E-01	-0.2247955
EGR4	2.67E-01	-0.2517848
LSM14B	2.67E-01	-0.1996059
NA	2.67E-01	-0.3575792
NA	2.67E-01	-0.1770699
NA	2.67E-01	-0.1758035
ABHD5	2.67E-01	-0.2093103
NA	2.67E-01	0.2353535
TTC12	2.67E-01	0.1394208
LOC400620	2.67E-01	0.2137976
NA	2.67E-01	-0.109259
ATP2A3	2.68E-01	0.201464
PLEKHO1	2.68E-01	-0.134746
C5orf24	2.68E-01	-0.2365247
LUZP2	2.68E-01	-0.2853335
IGLV1-44	2.68E-01	-0.1947552
NA	2.68E-01	0.112454
NA	2.68E-01	0.3001858
LOC100288447	2.68E-01	0.2164544
SH2D3A	2.68E-01	-0.3370548
SLAMF1	2.68E-01	0.1069212
LOC729866	2.68E-01	0.2691619
CRISP1	2.68E-01	0.2014756
IGF1R	2.68E-01	-0.2651234
NA	2.68E-01	-0.1150829
NA	2.68E-01	-0.1405721
SCEL	2.68E-01	-0.461485
NA	2.68E-01	-0.228662
VPS13A-AS1	2.68E-01	-0.2525702
EFS	2.68E-01	0.2138334
QKI	2.68E-01	0.1746093
GRIK5	2.68E-01	0.2476073
PAGE5	2.68E-01	-0.1363079
USP36	2.68E-01	-0.0931341
PARD6B	2.68E-01	-0.2967867
SFXN5	2.68E-01	-0.1357401
PLAGL1	2.68E-01	0.1755564
PTGES3	2.68E-01	-0.0719899
VPS13C	2.68E-01	0.1161669
IGH	2.68E-01	-0.3496152
STAG3L4	2.68E-01	0.1202429
AP3B2	2.68E-01	0.2304917
DNAH12	2.68E-01	-0.2590525
NA	2.68E-01	-0.2367147
DCDC2B	2.68E-01	-0.2647536
ATP2B3	2.69E-01	0.2996682
NGF	2.69E-01	0.2580786
ST3GAL2	2.69E-01	-0.2670304
LINC00301	2.69E-01	0.4582234
DARS2	2.69E-01	-0.0923337
UBAC2	2.69E-01	-0.1312511
NFATC1	2.69E-01	-0.1067541
SPATA6L	2.69E-01	0.2900872
MTMR9LP	2.69E-01	0.2926942
NA	2.69E-01	-0.2259581
NA	2.69E-01	-0.2160746
NA	2.69E-01	-0.3248613
FAM104B	2.69E-01	0.1737908
NA	2.69E-01	-0.1994182
LOC101927164	2.69E-01	-0.2309462
NOS1	2.69E-01	0.0984146
PDZRN3	2.69E-01	0.1616984
DEFB106B	2.69E-01	-0.1008015
E2F2	2.69E-01	0.2619192
N6AMT1	2.69E-01	-0.0884531
LINC00474	2.69E-01	-0.3344513
NSUN4	2.69E-01	0.0830976
USP13	2.69E-01	0.0975361
ZNF250	2.69E-01	0.1200446
NDUFS8	2.70E-01	-0.12819
NA	2.70E-01	-0.1810982
NA	2.70E-01	0.2934235
LRRFIP1	2.70E-01	0.2353734
GPR135	2.70E-01	-0.1737224
CSF2	2.70E-01	0.1527117
NA	2.70E-01	-0.2356491
RALGPS2	2.70E-01	-0.2999367
PPM1L	2.70E-01	-0.2564215
NA	2.70E-01	0.2354577
ALPK2	2.70E-01	0.2265289
NA	2.70E-01	0.1742946
TRD	2.70E-01	-0.1391332
IDH1-AS1	2.70E-01	-0.1734777
EPB41L5	2.70E-01	0.3243142
NA	2.70E-01	-0.1254936
AREG	2.70E-01	-0.3331633
CYP19A1	2.70E-01	-0.3510059
NA	2.70E-01	-0.2675499
FCRL2	2.70E-01	-0.2788341
ZNF41	2.70E-01	0.1556718
VPS13D	2.70E-01	0.1494024
GFPT1	2.70E-01	0.091758
NA	2.70E-01	0.2741392
BCL2L15	2.70E-01	0.1434227
NA	2.70E-01	0.2603929
PFDN6	2.70E-01	-0.0882847
GOLT1B	2.70E-01	-0.1283331
TBC1D32	2.70E-01	0.1162657
ETV3	2.70E-01	0.204118
FBXW12	2.70E-01	0.2672321
NA	2.70E-01	-0.1701301
PPARA	2.70E-01	-0.1487189
KAT6B	2.70E-01	0.3638689
VWF	2.70E-01	-0.1937182
NXPH4	2.70E-01	0.120069
TEX26-AS1	2.71E-01	-0.1807925
PTPRG	2.71E-01	-0.1224998
GUCA1A	2.71E-01	-0.209418
MYCN	2.71E-01	0.1319856
NA	2.71E-01	-0.2209546
NHSL2	2.71E-01	0.2151571
EYA3	2.71E-01	-0.2543054
NA	2.71E-01	0.2347066
SPATA19	2.71E-01	-0.1739957
LOC729164	2.71E-01	0.168042
NA	2.71E-01	0.1526313
CCL3L3	2.71E-01	0.4562189
UBE2E3	2.71E-01	0.0864361
NA	2.71E-01	-0.2571079
EXOC3L1	2.71E-01	0.1370623
CASC5	2.71E-01	-0.1691298
NA	2.71E-01	0.2233132
NA	2.71E-01	-0.3464127
PCDHA6	2.71E-01	0.2854811
NA	2.71E-01	-0.2201998
MAP3K7	2.71E-01	0.083036
PIK3R4	2.71E-01	-0.318755
MAGEB2	2.72E-01	-0.1211206
NSD1	2.72E-01	-0.2380928
RCOR3	2.72E-01	-0.2315827
PRDM14	2.72E-01	0.2175753
GFI1B	2.72E-01	0.1938437
LOC389906	2.72E-01	0.1829542
NA	2.72E-01	0.1453641
RAD17	2.72E-01	-0.0940067
CXXC5	2.72E-01	-0.1163178
DAPK1-IT1	2.72E-01	-0.174372
LGR4	2.72E-01	0.1438436
ZNF16	2.72E-01	-0.0699345
IFNA5	2.72E-01	0.1362089
FLT1	2.72E-01	0.1540995
BRAP	2.72E-01	-0.0862851
PTPN7	2.72E-01	-0.1091568
SIGLEC7	2.72E-01	-0.1728919
CUX1	2.72E-01	-0.1052657
DOCK4	2.72E-01	-0.1823964
NA	2.73E-01	0.3842017
COL9A1	2.73E-01	0.2675625
NA	2.73E-01	0.2107514
NA	2.73E-01	0.1542326
NPR3	2.73E-01	-0.1662979
DSC3	2.73E-01	-0.2726502
NXNL1	2.73E-01	-0.110401
TNFSF10	2.73E-01	0.2155216
NA	2.73E-01	-0.2542962
CYB561	2.73E-01	0.1335854
ARPP21	2.73E-01	0.2311713
NA	2.73E-01	-0.2120326
PKNOX2	2.73E-01	0.1512965
C6orf223	2.73E-01	-0.2097101
LOC100130468	2.73E-01	-0.2193638
HIST1H1B	2.73E-01	-0.2269703
GSDMB	2.73E-01	0.2049062
C14orf39	2.73E-01	-0.2718648
WFDC13	2.73E-01	0.2834251
EGR2	2.73E-01	-0.3046549
INS	2.73E-01	0.1428577
FAM71D	2.73E-01	-0.2948086
NA	2.73E-01	0.2418611
BACH2	2.73E-01	0.1204285
PCAT6	2.74E-01	-0.0969887
NA	2.74E-01	-0.1875846
NA	2.74E-01	0.1090116
NA	2.74E-01	0.1615595
PDE4A	2.74E-01	0.2087875
RIMKLB	2.74E-01	0.1134895
MRPL44	2.74E-01	0.1280451
NA	2.74E-01	0.1193912
THSD7A	2.74E-01	-0.1795528
UBTF	2.74E-01	0.1725327
NA	2.74E-01	0.2608729
SEZ6L	2.74E-01	0.1841668
ADAD1	2.74E-01	-0.1239221
DUSP3	2.74E-01	0.1831889
IFNA16	2.74E-01	-0.1284427
GUCA1C	2.74E-01	-0.2782164
NA	2.74E-01	0.2335858
MTHFD1L	2.74E-01	0.1726812
AKR1C2	2.74E-01	0.2772058
NA	2.74E-01	0.2374994
PAX8	2.74E-01	-0.1798581
NAT2	2.74E-01	0.2008985
HKDC1	2.74E-01	-0.236614
NA	2.74E-01	-0.1510807
DIP2A	2.74E-01	-0.2910687
NA	2.74E-01	0.227893
SSX4B	2.74E-01	-0.328551
OR3A2	2.74E-01	0.2092892
NA	2.74E-01	0.3041264
GTF3A	2.74E-01	-0.0747376
ANO2	2.74E-01	0.1263745
CEL	2.74E-01	-0.2870929
CTTN	2.74E-01	0.0892047
ISLR	2.74E-01	0.253627
CCDC108	2.75E-01	0.2291475
NA	2.75E-01	-0.2793116
RABEPK	2.75E-01	0.0946221
NA	2.75E-01	-0.2308042
UGT2A2	2.75E-01	-0.1974735
VPS13D	2.75E-01	0.1055197
NA	2.75E-01	-0.3547336
RGR	2.75E-01	0.1737515
BCAM	2.75E-01	0.1282316
NA	2.75E-01	-0.1595154
ZNF596	2.75E-01	-0.1087377
GJA8	2.75E-01	-0.2345794
WAC	2.75E-01	-0.2249824
SYNCRIP	2.75E-01	-0.0967731
LARP1B	2.75E-01	0.2153942
CYP2A6	2.75E-01	-0.0891356
NA	2.75E-01	0.2599047
NA	2.75E-01	0.3566829
NR2F1-AS1	2.75E-01	0.1281113
NA	2.75E-01	-0.1305957
SURF1	2.75E-01	-0.1121201
MUT	2.75E-01	-0.0776373
NA	2.75E-01	0.1774009
GRK6	2.76E-01	0.1593206
IPW	2.76E-01	0.1090085
NA	2.76E-01	0.2833654
LOC388692	2.76E-01	0.175238
MT1F	2.76E-01	-0.2063585
C3orf65	2.76E-01	-0.2687749
PPDPF	2.76E-01	-0.1131858
RAB3IP	2.76E-01	-0.1926286
FAM208B	2.76E-01	-0.1133333
RNF145	2.76E-01	0.2758028
LOC101929719	2.76E-01	0.1313329
LOC100506368	2.76E-01	-0.1910551
NA	2.76E-01	-0.1089465
ETNK1	2.76E-01	0.2759531
KLF2	2.76E-01	0.1436077
LRCH2	2.76E-01	0.1445542
NADK2-AS1	2.76E-01	0.2275127
TNXB	2.76E-01	0.2297594
KRT1	2.76E-01	0.1795762
NUP188	2.76E-01	-0.2599336
NA	2.76E-01	-0.1716951
TP53AIP1	2.76E-01	-0.1013398
ELK4	2.76E-01	-0.1978624
NA	2.76E-01	0.18488
PSME3	2.76E-01	-0.0987635
NA	2.76E-01	-0.1891296
NA	2.76E-01	0.3606399
HES5	2.76E-01	0.3510767
NA	2.76E-01	0.2543174
TMC5	2.77E-01	0.1130575
NA	2.77E-01	-0.1901263
UBE2W	2.77E-01	0.1180102
THRSP	2.77E-01	-0.1608931
LINC00663	2.77E-01	0.1015273
ZSCAN16-AS1	2.77E-01	-0.1120242
ZP1	2.77E-01	0.2750812
LOC101928943	2.77E-01	0.278531
NA	2.77E-01	-0.1851154
AJUBA	2.77E-01	0.3057433
ZDHHC24	2.77E-01	-0.1655553
BICD1	2.77E-01	0.147448
EMC7	2.77E-01	0.0874205
NA	2.77E-01	0.1690006
POLG	2.77E-01	0.2510756
TPSAB1	2.77E-01	0.2803876
SERF1B	2.77E-01	-0.1055822
LINC00284	2.77E-01	0.306497
NA	2.77E-01	0.4157133
NA	2.77E-01	-0.2908593
THEM4	2.77E-01	0.2273683
CYCS	2.77E-01	-0.1914387
NA	2.77E-01	0.1687098
TUBGCP3	2.77E-01	0.1191829
FAM170B	2.77E-01	-0.2884244
CLEC7A	2.77E-01	-0.4093335
KLK4	2.77E-01	0.1587038
SLC4A1	2.77E-01	0.2346679
LINC00636	2.77E-01	-0.1184503
NA	2.77E-01	0.4514922
SLX4	2.77E-01	-0.1065121
LOXL3	2.77E-01	0.0945204
NA	2.77E-01	0.1971593
ZSCAN32	2.78E-01	-0.1640568
