#Gene	P.Value	logFC
PLAC8L1	6.09E-01	0.0227562
USP54	6.10E-01	-0.0259377
NA	6.10E-01	-0.0214962
OLFML2A	6.10E-01	0.0290537
NA	6.10E-01	0.0266522
ADAM9	6.10E-01	0.0360674
NA	6.10E-01	-0.0260967
ECHDC3	6.10E-01	-0.0262609
FBXL2	6.10E-01	0.0323289
CC2D1A	6.10E-01	-0.0295464
NA	6.10E-01	-0.0368867
PYCR2	6.10E-01	-0.0252145
GUCY1A3	6.10E-01	0.0265904
SPTLC3	6.10E-01	-0.0326073
SLC35B3	6.10E-01	-0.0260407
ENAH	6.10E-01	0.0322059
ZNF155	6.11E-01	-0.0230857
NA	6.11E-01	0.0378792
ZNF555	6.11E-01	0.0286071
SCNN1A	6.11E-01	-0.031538
NCOA5	6.11E-01	0.0432074
NA	6.11E-01	0.0334531
MALL	6.11E-01	-0.0394007
GTF3C1	6.11E-01	0.0198032
NA	6.11E-01	-0.0270589
BRPF3	6.12E-01	-0.0250712
DYX1C1	6.12E-01	0.0266498
LAMC1	6.12E-01	-0.0249225
NA	6.12E-01	0.0239502
PITX2	6.12E-01	-0.0251802
IRF8	6.12E-01	-0.0234853
MCM8	6.12E-01	-0.0245025
NA	6.12E-01	0.0255941
NA	6.12E-01	0.0335186
NA	6.12E-01	0.0272418
NA	6.12E-01	0.0252256
HMGN3	6.12E-01	0.0337626
C14orf119	6.12E-01	0.0361413
KIF9	6.12E-01	-0.0212179
TRPM1	6.13E-01	0.0321466
FAM114A1	6.13E-01	-0.0347094
NA	6.13E-01	-0.0270872
CHAF1A	6.13E-01	-0.056491
BCL11B	6.13E-01	0.0254979
ZHX2	6.13E-01	-0.0304824
KDR	6.13E-01	0.0328143
AGPAT4	6.13E-01	0.0209198
NA	6.13E-01	-0.0277066
TAOK1	6.13E-01	0.0238635
GRHL1	6.13E-01	0.0257804
RABL2B	6.13E-01	0.041095
NA	6.13E-01	-0.038084
NA	6.13E-01	-0.0310717
NA	6.13E-01	0.0300388
FNDC3A	6.13E-01	-0.0268168
CEP95	6.13E-01	0.04668
SHFM1	6.13E-01	-0.048367
TMEM2	6.13E-01	0.0192462
NA	6.14E-01	0.0376423
AIMP1	6.14E-01	0.0277466
CLEC4A	6.14E-01	0.0221235
NA	6.14E-01	0.0196929
NA	6.14E-01	0.0291877
NA	6.14E-01	0.0273313
CPNE4	6.14E-01	0.03439
NA	6.14E-01	-0.0226
SGCD	6.14E-01	-0.0426682
MEGF6	6.14E-01	-0.0270927
ERCC8	6.14E-01	-0.0336071
NA	6.15E-01	0.0274117
NA	6.15E-01	-0.0305981
IGHA2	6.15E-01	-0.0271168
CD300LG	6.15E-01	0.0245141
GON4L	6.15E-01	-0.0258948
SEC61B	6.15E-01	0.04144
RBBP5	6.15E-01	-0.0404174
NA	6.15E-01	-0.0826281
CLMN	6.15E-01	0.0361957
ENPP3	6.15E-01	-0.0302115
ANKDD1A	6.15E-01	0.0202677
FBXL4	6.15E-01	-0.0309754
TDRD7	6.15E-01	0.03375
NA	6.15E-01	-0.0300212
NA	6.15E-01	-0.0303717
NA	6.15E-01	-0.0271991
NA	6.15E-01	-0.0372464
NA	6.16E-01	0.0195307
PRPSAP1	6.16E-01	0.0489454
DNAJC3	6.16E-01	0.0248761
B4GALT1	6.16E-01	-0.0330955
NA	6.16E-01	-0.0385031
NA	6.16E-01	0.0238206
RSBN1L	6.16E-01	-0.046267
NA	6.16E-01	-0.0367544
LOC643355	6.16E-01	-0.0310414
CRB1	6.16E-01	-0.0235805
LINC00687	6.16E-01	0.0239144
HSD3B1	6.16E-01	0.0224304
SND1	6.16E-01	-0.0318957
CHST2	6.16E-01	0.0304377
RNF133	6.16E-01	0.0287519
SUMO4	6.16E-01	-0.0270302
YWHAZ	6.16E-01	0.0656678
NA	6.17E-01	0.028857
PPP3R1	6.17E-01	-0.0218065
NA	6.17E-01	0.0223353
SERPINB8	6.17E-01	-0.0503033
UNC5B	6.17E-01	-0.0299633
NA	6.17E-01	-0.0278292
MVB12B	6.17E-01	0.0408968
SACS	6.17E-01	0.0284852
LOC100128843	6.17E-01	0.0265461
AGBL3	6.17E-01	0.0256778
OCA2	6.17E-01	0.0440875
NA	6.17E-01	0.0227459
GNB5	6.17E-01	-0.032613
AKT3	6.17E-01	-0.0228827
SH3PXD2B	6.17E-01	0.0285097
CSGALNACT1	6.17E-01	0.0356795
NA	6.17E-01	-0.0418109
SIPA1	6.17E-01	-0.0219872
SCFD2	6.17E-01	0.0307602
URGCP	6.17E-01	0.0317949
MMS22L	6.17E-01	-0.0268769
NA	6.17E-01	0.0311012
FLT4	6.18E-01	0.0258979
DDT	6.18E-01	0.0229817
DGCR14	6.18E-01	0.0309637
LHFPL3	6.18E-01	-0.0317844
NA	6.18E-01	-0.0348307
ERVMER34-1	6.18E-01	0.0271178
CR2	6.18E-01	0.0266248
NA	6.18E-01	-0.0290106
NA	6.18E-01	-0.0293831
NA	6.18E-01	-0.029954
DNASE2B	6.18E-01	-0.0303402
ARMCX3	6.18E-01	0.0269018
ZGPAT	6.18E-01	-0.0288362
NA	6.18E-01	-0.0227993
NA	6.18E-01	0.0325361
NAP1L4	6.18E-01	-0.0294447
CCL1	6.18E-01	0.0357628
NA	6.18E-01	0.037571
BACE2	6.19E-01	0.0232325
CHRM4	6.19E-01	-0.0289643
NA	6.19E-01	-0.0372714
NA	6.19E-01	0.0343491
SCARB1	6.19E-01	0.0257914
RAP2C	6.19E-01	-0.0245338
NA	6.19E-01	0.0219189
FCRLB	6.19E-01	0.0474983
SLC25A20	6.19E-01	-0.0281874
NBPF3	6.19E-01	-0.0460273
AGPAT4	6.19E-01	0.0327918
UNC119B	6.19E-01	0.0250276
NFE2L2	6.19E-01	-0.0412192
PHF21A	6.19E-01	-0.0390914
CXCR6	6.19E-01	-0.0220753
RDH12	6.19E-01	-0.025087
EBLN2	6.20E-01	-0.0460496
NA	6.20E-01	0.027479
TRIM10	6.20E-01	0.035855
ATL3	6.20E-01	-0.04478
MOCOS	6.20E-01	0.0211028
NA	6.20E-01	-0.0274576
NA	6.20E-01	-0.0237478
STRA6	6.20E-01	0.0399427
PVALB	6.20E-01	-0.0285404
NA	6.20E-01	0.0315275
NA	6.20E-01	0.0229517
IGFBP2	6.20E-01	-0.0280324
ALG12	6.20E-01	0.0170135
KLHL6	6.20E-01	0.0230437
SCAND1	6.20E-01	-0.0309159
FAM221A	6.20E-01	-0.0288293
LRRC43	6.20E-01	-0.017697
HRH2	6.20E-01	-0.0227799
NA	6.21E-01	-0.0387237
CELF1	6.21E-01	0.0240329
NA	6.21E-01	-0.0595469
LEMD2	6.21E-01	-0.0260724
ZNF324	6.21E-01	-0.0359463
METTL12	6.21E-01	-0.0396102
NA	6.21E-01	0.0321326
MUC20	6.21E-01	0.0276605
ACSM2A	6.21E-01	0.0299174
IFNAR1	6.21E-01	0.0200728
MAPK3	6.21E-01	0.030369
LOC102724661	6.21E-01	-0.0269469
KDM2A	6.21E-01	0.0230066
NA	6.21E-01	0.0291866
UNG	6.21E-01	-0.0336923
RAB35	6.21E-01	-0.0291956
NPIPA1	6.21E-01	-0.0490001
NA	6.21E-01	0.0251714
NA	6.21E-01	0.021269
SPATA24	6.21E-01	0.0244495
KLHDC9	6.21E-01	0.0225912
NA	6.22E-01	-0.0220467
DOCK4	6.22E-01	-0.0196958
CRADD	6.22E-01	0.0433808
TRIM51	6.22E-01	0.0331547
RLF	6.22E-01	-0.0228489
TRIP10	6.22E-01	0.0224245
OXER1	6.22E-01	-0.0292546
LYN	6.22E-01	0.030714
SLC26A2	6.22E-01	0.0296735
TRIM10	6.22E-01	0.0235082
NA	6.22E-01	0.032842
NA	6.22E-01	-0.0286097
NA	6.22E-01	-0.0269558
NA	6.22E-01	-0.0441423
NUDT13	6.22E-01	-0.025712
B4GALT5	6.23E-01	-0.0405752
NA	6.23E-01	-0.0201609
NA	6.23E-01	-0.0350357
TRABD	6.23E-01	0.0246688
PACRGL	6.23E-01	-0.0209771
NA	6.23E-01	0.0259845
ZNF548	6.23E-01	0.0322709
ABCB7	6.23E-01	0.0237246
CDK6	6.23E-01	0.0333352
NA	6.23E-01	0.039674
SRPX	6.23E-01	-0.0317206
MDGA2	6.23E-01	0.0361687
NA	6.23E-01	-0.0386553
THOP1	6.24E-01	-0.0259437
FAM122A	6.24E-01	0.0278941
MAP3K2	6.24E-01	-0.0263701
DCTD	6.24E-01	-0.0259486
FAM205A	6.24E-01	0.0195522
NA	6.24E-01	0.0288767
SLC6A9	6.24E-01	-0.0329142
MS4A3	6.24E-01	0.0325421
C6orf57	6.24E-01	-0.0425895
SLC4A9	6.24E-01	-0.0572813
ZCCHC8	6.24E-01	-0.0183028
PDPK1	6.25E-01	-0.0187445
AQP9	6.25E-01	-0.0340364
HSF2BP	6.25E-01	0.0241648
ZNF135	6.25E-01	0.0262505
ZNF518A	6.25E-01	-0.0241656
NA	6.25E-01	-0.0267933
EHD4	6.25E-01	-0.0278074
GPR27	6.25E-01	-0.031385
PLEKHG2	6.25E-01	-0.0391324
RERE	6.25E-01	0.0361831
FOXN3	6.25E-01	0.0304353
TNFAIP1	6.25E-01	-0.0246506
MRVI1	6.25E-01	-0.0217872
NA	6.25E-01	-0.0295196
NA	6.26E-01	-0.0187873
PRPF40A	6.26E-01	-0.0352983
NA	6.26E-01	-0.0284397
BRE	6.26E-01	-0.0278667
ZKSCAN3	6.26E-01	0.0209439
FGF2	6.26E-01	-0.0277899
EMG1	6.26E-01	-0.0379173
NA	6.26E-01	0.0265785
LEAP2	6.26E-01	-0.042289
INA	6.26E-01	0.0345246
MGME1	6.26E-01	0.03305
SHISA5	6.26E-01	-0.0249651
PMEL	6.26E-01	-0.0386372
DIS3L2	6.26E-01	0.0258968
INTS9	6.26E-01	-0.0270849
SAMD4B	6.26E-01	-0.022481
NA	6.26E-01	-0.0221004
SLC38A7	6.26E-01	0.0323364
PNKD	6.26E-01	0.0389776
SDR39U1	6.26E-01	0.0182987
NA	6.26E-01	-0.0303105
PVRL4	6.26E-01	-0.028287
ITGA6	6.26E-01	0.0184629
PHLDB2	6.26E-01	-0.0277447
NA	6.27E-01	-0.0375867
FAM73B	6.27E-01	0.0401071
NA	6.27E-01	0.0258146
SGK223	6.27E-01	0.0299833
CNTLN	6.27E-01	0.0286983
DDB1	6.27E-01	-0.0280343
SNAP23	6.27E-01	0.0351881
BUB3	6.27E-01	0.0448844
AXIN1	6.27E-01	-0.0330553
NA	6.27E-01	0.0240866
NA	6.27E-01	-0.0255233
TPM1	6.27E-01	-0.0313863
HGSNAT	6.27E-01	0.0505929
PIKFYVE	6.27E-01	-0.0372863
MAP3K5	6.27E-01	0.0318113
SLC40A1	6.27E-01	-0.0267719
SLC30A10	6.27E-01	-0.09679
TTI1	6.28E-01	-0.0383262
MBNL2	6.28E-01	-0.03313
NA	6.28E-01	0.022039
NA	6.28E-01	-0.0242911
U2SURP	6.28E-01	0.0240187
NA	6.28E-01	0.0278861
VGLL4	6.28E-01	0.0244411
TAF1A	6.28E-01	0.0268782
IGSF21	6.28E-01	0.0220555
TMEM229B	6.28E-01	0.040731
LOC101928048	6.28E-01	-0.0206588
CAMK1D	6.28E-01	0.0325639
NOX1	6.29E-01	0.0217337
USP10	6.29E-01	-0.02503
NA	6.29E-01	0.0277004
CCR7	6.29E-01	-0.0268507
SH3GL1	6.29E-01	0.0312871
NA	6.29E-01	-0.0397739
NA	6.29E-01	-0.0264931
ENPP4	6.29E-01	-0.0278341
PIP4K2A	6.29E-01	-0.0349938
EIF2AK3	6.29E-01	0.0213308
TTC28-AS1	6.29E-01	0.0226112
APOBEC4	6.29E-01	0.0231166
PRR14	6.29E-01	-0.0296908
TTC8	6.30E-01	-0.0490499
NA	6.30E-01	0.0309142
CECR5	6.30E-01	0.0204827
NA	6.30E-01	0.032989
GSAP	6.30E-01	0.0346905
DYNC2LI1	6.30E-01	0.0194214
VCAM1	6.30E-01	-0.0558679
NA	6.30E-01	-0.0239833
SCMH1	6.30E-01	0.0328073
FOXP4	6.30E-01	0.0292882
MAN1C1	6.30E-01	-0.0410927
GAS6	6.30E-01	-0.0545101
OR2A42	6.30E-01	-0.0295364
LRRC27	6.30E-01	-0.0242467
MICALL1	6.31E-01	0.0331594
PHLDA1	6.31E-01	0.0318165
CALCA	6.31E-01	0.0268756
RHBDF1	6.31E-01	0.0373925
EIF4G2	6.31E-01	0.0204409
MVD	6.31E-01	-0.0258766
CDK3	6.31E-01	0.0397944
NA	6.31E-01	-0.022445
NA	6.31E-01	0.0249364
AMH	6.31E-01	-0.0351312
FAM83D	6.31E-01	-0.0589363
ZNF557	6.31E-01	-0.0316813
DLX3	6.31E-01	0.0270935
NA	6.31E-01	-0.0473682
NA	6.31E-01	0.0269621
NTNG2	6.31E-01	-0.0420978
NA	6.32E-01	0.0227096
HMGA2	6.32E-01	0.028881
NA	6.32E-01	0.0231101
RPL17	6.32E-01	-0.0454072
ADCY5	6.32E-01	0.025268
SMARCB1	6.32E-01	0.0317592
TMEM257	6.32E-01	-0.0335122
ABL2	6.32E-01	-0.030211
ARHGAP21	6.32E-01	0.0232462
NA	6.32E-01	0.0263101
PIAS2	6.32E-01	0.0357314
NA	6.32E-01	0.030242
NA	6.32E-01	0.0282764
C3orf79	6.32E-01	0.0297433
NA	6.32E-01	0.0255001
TCF24	6.32E-01	-0.0376607
SBF2	6.32E-01	0.0245897
NOTCH2NL	6.32E-01	0.0258295
TMEM132A	6.32E-01	0.033757
NA	6.32E-01	0.0217086
STAT1	6.33E-01	-0.0270343
ACSL4	6.33E-01	0.0317166
UTP14C	6.33E-01	0.0276718
ANKRD44	6.33E-01	0.0315128
TRIO	6.33E-01	-0.0406436
CSDC2	6.33E-01	0.0419661
TANC2	6.33E-01	0.0198045
LTB4R	6.33E-01	0.0191589
NA	6.33E-01	0.0238281
FAM84B	6.33E-01	0.0325452
GPATCH2L	6.33E-01	0.0232639
NA	6.33E-01	0.0297432
AMBP	6.33E-01	0.0537262
GPC6	6.34E-01	-0.0184234
NA	6.34E-01	-0.0348946
MTL5	6.34E-01	0.0303473
DTX1	6.34E-01	-0.0374742
NPAS3	6.34E-01	0.0320873
ACAP3	6.34E-01	0.025366
FRAS1	6.34E-01	-0.0286346
FSCN1	6.34E-01	0.0201988
NA	6.34E-01	0.0314962
NA	6.34E-01	-0.0272781
PREP	6.34E-01	-0.0260851
NA	6.34E-01	-0.0766931
CTF1	6.34E-01	0.0240455
RAB11FIP4	6.34E-01	-0.0272998
NA	6.34E-01	0.0280177
GALNT13	6.34E-01	0.0218533
NUBPL	6.34E-01	0.0279782
GPC3	6.34E-01	0.0300952
NA	6.35E-01	0.0287421
NA	6.35E-01	0.02253
OTP	6.35E-01	0.0187218
RIF1	6.35E-01	-0.0278194
SART3	6.35E-01	-0.0215054
FBXL20	6.35E-01	0.0242251
NA	6.35E-01	0.0303507
KPNA5	6.35E-01	-0.0295797
THUMPD2	6.35E-01	0.0217508
HIST1H2BK	6.35E-01	0.0459632
HIST1H2AH	6.35E-01	-0.0332663
NA	6.35E-01	0.0411647
TMEM242	6.35E-01	-0.0247553
NA	6.35E-01	-0.0257268
LOC285957	6.35E-01	0.0274568
NA	6.35E-01	0.039913
GALNT10	6.35E-01	0.0246492
NA	6.36E-01	-0.0267814
COX6A2	6.36E-01	0.0988481
DEK	6.36E-01	-0.0369832
NA	6.36E-01	-0.0254349
C1S	6.36E-01	-0.0210716
NA	6.36E-01	-0.0332809
S100A7	6.36E-01	-0.0194873
NA	6.36E-01	0.0326953
C21orf91-OT1	6.36E-01	0.0314322
POGZ	6.36E-01	0.0231838
TTN	6.36E-01	-0.0270137
NA	6.36E-01	0.029218
DNASE1L2	6.36E-01	0.0193124
POLR2J4	6.37E-01	-0.0285335
TAF3	6.37E-01	-0.0285762
NA	6.37E-01	-0.0290091
NA	6.37E-01	0.0273845
NA	6.37E-01	0.0315105
COL27A1	6.37E-01	-0.0187624
CPTP	6.37E-01	0.0226773
IL23R	6.37E-01	-0.0259003
NA	6.37E-01	0.0548587
NA	6.37E-01	0.024835
ZNF140	6.37E-01	-0.0229482
CRTC1	6.37E-01	0.0223635
MAPKAPK5	6.37E-01	-0.0273366
PYURF	6.37E-01	-0.0245987
ICOS	6.37E-01	0.0214426
NA	6.37E-01	0.0299324
FAM213B	6.37E-01	-0.0347248
NA	6.37E-01	0.0175472
HTR7	6.37E-01	0.0329042
SV2B	6.37E-01	-0.0530011
TRIM38	6.37E-01	-0.0284954
NA	6.37E-01	-0.0223909
KCNK10	6.38E-01	0.0266003
PLK4	6.38E-01	-0.0465919
ITGA8	6.38E-01	0.0285721
NA	6.38E-01	0.0303439
2-Mar	6.38E-01	0.0342615
CABP4	6.38E-01	0.0324675
NA	6.38E-01	0.0210137
NA	6.38E-01	-0.0237037
NA	6.38E-01	-0.0365273
GNS	6.38E-01	0.0284341
PTPDC1	6.38E-01	-0.0226942
ZCCHC8	6.38E-01	-0.0217201
SLC1A2	6.38E-01	-0.026921
NA	6.38E-01	0.0303015
NA	6.38E-01	-0.0277664
HTR2C	6.38E-01	0.0291367
ZNRF3	6.38E-01	-0.0273086
IFIH1	6.39E-01	0.0245907
NA	6.39E-01	0.0267107
NA	6.39E-01	0.0235969
NA	6.39E-01	-0.0284517
NA	6.39E-01	-0.029183
NA	6.39E-01	0.0313877
CPLX2	6.39E-01	0.0238284
ATCAY	6.39E-01	-0.0367842
KAZN	6.39E-01	-0.0297981
NA	6.39E-01	0.0209283
DHX57	6.39E-01	0.0230495
NA	6.39E-01	0.0209861
ATP8A2	6.39E-01	-0.0233918
GTF2IRD1	6.39E-01	-0.025882
ARHGAP32	6.39E-01	-0.0263953
NA	6.40E-01	0.0297949
DUSP3	6.40E-01	-0.0316545
NA	6.40E-01	-0.0299869
KCNQ3	6.40E-01	-0.0299307
NA	6.40E-01	-0.0227867
PDYN	6.40E-01	-0.0278564
ZFYVE20	6.40E-01	0.0192528
NA	6.40E-01	0.0239785
NXF3	6.40E-01	0.0197933
ARMC6	6.40E-01	-0.0210497
DAPK1	6.40E-01	0.0315011
NA	6.40E-01	0.0253791
NA	6.40E-01	0.0265869
NA	6.41E-01	-0.0187031
GBP2	6.41E-01	0.0364416
KIF5B	6.41E-01	0.0274888
NA	6.41E-01	-0.029218
NA	6.41E-01	0.044634
TMCO1	6.41E-01	-0.0322016
NA	6.41E-01	0.0227263
RPL34	6.41E-01	0.0358477
SGCA	6.41E-01	0.0311153
PTDSS2	6.41E-01	0.0217548
COMT	6.41E-01	-0.0241057
RBM25	6.42E-01	0.028195
TNFRSF11B	6.42E-01	-0.0333773
ST7L	6.42E-01	0.0508403
NA	6.42E-01	0.0265565
HAVCR1P1	6.42E-01	0.0236747
ASXL1	6.42E-01	0.0292434
NA	6.42E-01	0.0477812
NA	6.42E-01	0.0231837
MB21D1	6.42E-01	0.051625
NA	6.42E-01	-0.0201442
CTH	6.43E-01	-0.0293375
LOC100506406	6.43E-01	0.0212669
CHD3	6.43E-01	0.0320324
LBR	6.43E-01	-0.0593532
HSPB1	6.43E-01	-0.1099448
HDLBP	6.43E-01	0.0221396
TSPAN33	6.43E-01	0.0231204
DOCK8	6.43E-01	0.020066
EBAG9	6.43E-01	0.0299976
ATP1A1	6.43E-01	0.0230729
JARID2	6.43E-01	0.0288898
KIZ	6.43E-01	-0.0293742
NA	6.43E-01	0.0389882
ACSM6	6.43E-01	-0.0322903
MINOS1	6.44E-01	0.0247198
NA	6.44E-01	0.0191872
NA	6.44E-01	-0.0180884
NA	6.44E-01	0.0331789
KIF3B	6.44E-01	0.0215594
HNRNPAB	6.44E-01	-0.0294426
DDAH1	6.44E-01	-0.027268
NA	6.44E-01	-0.0224846
TLDC1	6.44E-01	0.0441545
DNM1L	6.44E-01	-0.0304469
ASB14	6.44E-01	0.0240583
NA	6.44E-01	-0.021166
COL25A1	6.44E-01	0.0258826
LARGE	6.44E-01	-0.0253588
FAM174B	6.44E-01	0.0243141
NA	6.44E-01	0.0228615
SLC44A5	6.44E-01	0.0200047
RP1	6.44E-01	-0.0227466
ABCB11	6.44E-01	0.0268269
GSTK1	6.44E-01	-0.0425296
PDPR	6.44E-01	0.016848
CCDC40	6.45E-01	0.0244339
LOC100422737	6.45E-01	0.0334799
TAPT1	6.45E-01	0.0219616
TEC	6.45E-01	0.0222117
CYTH1	6.45E-01	-0.0391647
NA	6.45E-01	0.0274566
NA	6.45E-01	0.0216307
NA	6.45E-01	0.0206805
CREB5	6.45E-01	0.0418278
HBP1	6.45E-01	-0.0297251
FANCC	6.45E-01	0.0305604
PHACTR2	6.46E-01	0.0255791
ISCA2	6.46E-01	0.0178261
FGD3	6.46E-01	0.0257516
NA	6.46E-01	0.0260899
TMEM64	6.46E-01	-0.0266711
OPA1	6.46E-01	0.0187126
CADM1	6.46E-01	0.0266196
ZNF775	6.46E-01	0.028798
CXCL17	6.46E-01	0.0261844
CFAP70	6.46E-01	-0.0469525
TFDP3	6.46E-01	-0.026266
HTR2B	6.46E-01	-0.0230336
FAM167A	6.46E-01	-0.0270331
NA	6.46E-01	-0.0237627
CLN8	6.46E-01	0.0177006
NA	6.47E-01	0.028757
C4orf46	6.47E-01	-0.0287602
KCNJ10	6.47E-01	0.0353993
NA	6.47E-01	-0.0192186
HNRNPH3	6.47E-01	-0.0236969
TCTE1	6.47E-01	0.0225741
MCFD2	6.47E-01	0.0244695
NA	6.47E-01	0.0304589
NA	6.47E-01	0.0292039
TAX1BP1	6.47E-01	-0.0222871
AMER2	6.47E-01	0.0244953
RNF151	6.47E-01	0.0318917
MIB1	6.47E-01	0.0249559
BACE1	6.47E-01	0.0208847
C3AR1	6.47E-01	0.0434531
TEX13A	6.48E-01	0.0209389
KPRP	6.48E-01	-0.0202905
RPL36	6.48E-01	-0.0438537
NA	6.48E-01	0.0268938
TOR1AIP2	6.48E-01	0.0234588
NA	6.48E-01	0.0259521
PIN4	6.48E-01	0.0308001
SIPA1L3	6.48E-01	0.0313698
NA	6.48E-01	0.0208564
TTL	6.49E-01	0.0283003
TULP4	6.49E-01	-0.0416953
VNN2	6.49E-01	-0.0269246
TIMP3	6.49E-01	-0.0389231
NA	6.49E-01	0.0240571
LOC102606465	6.49E-01	0.020991
NTRK2	6.49E-01	0.0256713
NA	6.49E-01	-0.0253275
NA	6.49E-01	0.0322799
UBE2G2	6.49E-01	0.0237577
SEMA4F	6.49E-01	0.0371245
NA	6.49E-01	-0.033267
GPRC6A	6.49E-01	0.0263486
SEC22B	6.49E-01	-0.030921
NA	6.49E-01	0.0309458
NA	6.50E-01	0.0224852
KCTD5	6.50E-01	-0.024056
MCTS1	6.50E-01	-0.0311512
CHD1	6.50E-01	-0.0310386
CIT	6.50E-01	-0.0302
PMVK	6.50E-01	0.026632
TRIM39	6.50E-01	0.0174633
NA	6.50E-01	0.0187501
NA	6.50E-01	-0.0221225
EPHB3	6.50E-01	0.0271532
NA	6.50E-01	0.0236723
DTX3L	6.50E-01	0.0287306
KDM3A	6.50E-01	0.0221822
IBA57	6.50E-01	-0.024754
B3GNTL1	6.50E-01	-0.0199482
TMEM163	6.50E-01	0.0197263
NA	6.50E-01	-0.039768
ATP5S	6.50E-01	0.0246833
NA	6.51E-01	0.0258641
NRP2	6.51E-01	0.0479907
NA	6.51E-01	-0.0335
NUP107	6.51E-01	0.0325048
IVD	6.51E-01	0.0278837
SH3BP5	6.51E-01	0.0353315
PROSER2	6.51E-01	0.0321731
NA	6.51E-01	-0.0262481
SNTG1	6.51E-01	0.0368268
NA	6.51E-01	-0.025467
NA	6.51E-01	0.02697
MYOF	6.51E-01	0.0351291
CACNB2	6.51E-01	0.0231076
ANKRD42	6.51E-01	0.0282375
OLFM1	6.51E-01	-0.0225646
CEP128	6.51E-01	0.0249142
NA	6.51E-01	-0.0259199
NA	6.52E-01	0.0242386
NA	6.52E-01	-0.0260543
NA	6.52E-01	0.0292563
CTSL	6.52E-01	-0.0264398
S1PR5	6.52E-01	0.0248741
PBK	6.52E-01	0.0200004
NA	6.52E-01	0.0289971
NA	6.52E-01	-0.0304419
ATP8A2	6.52E-01	-0.0227457
JPH1	6.52E-01	0.0442432
GPR161	6.52E-01	0.0275343
KIAA0895	6.53E-01	-0.025512
CEP192	6.53E-01	0.0396276
ARL5B	6.53E-01	-0.0377557
SYP	6.53E-01	0.022597
LYPLA2	6.53E-01	0.017628
LOC101929719	6.53E-01	-0.031705
IPO4	6.53E-01	0.0361013
OSBPL6	6.53E-01	-0.0209443
SLC25A24	6.53E-01	-0.0375593
NA	6.53E-01	0.0188242
SS18L2	6.53E-01	-0.0316632
MMP27	6.53E-01	0.0225142
LRRC28	6.53E-01	0.024688
ANKS1A	6.53E-01	-0.0236858
NA	6.53E-01	-0.0251402
GPR182	6.53E-01	0.0275132
FAM43A	6.53E-01	-0.0248926
MUC7	6.54E-01	0.0254523
NA	6.54E-01	-0.0309746
SLIT1-AS1	6.54E-01	0.0252562
PLCL2	6.54E-01	0.021949
NA	6.54E-01	-0.0224307
ICE1	6.54E-01	0.0186949
C11orf48	6.54E-01	-0.0332343
STRN	6.54E-01	0.0312562
NA	6.54E-01	-0.0196356
NA	6.55E-01	-0.0278015
PARD3B	6.55E-01	-0.0231555
NA	6.55E-01	-0.0279267
ARG1	6.55E-01	0.0240429
TAF4B	6.55E-01	0.0235812
NA	6.55E-01	0.026289
OPTN	6.55E-01	0.032644
APC2	6.55E-01	0.0255674
NA	6.55E-01	-0.0312417
SLC19A2	6.55E-01	0.0351963
TXLNB	6.55E-01	0.0281013
NA	6.55E-01	-0.0281008
TMEM26-AS1	6.55E-01	0.0207099
MOSPD2	6.55E-01	0.0319984
SLC9A2	6.55E-01	-0.0262394
NA	6.56E-01	0.023821
GJA5	6.56E-01	-0.0333698
IDS	6.56E-01	0.0218384
ST8SIA5	6.56E-01	-0.0211367
PEAR1	6.56E-01	0.0186535
CCDC68	6.56E-01	-0.0255341
SOST	6.56E-01	-0.0267062
RGS8	6.56E-01	-0.0196211
DIAPH3-AS1	6.56E-01	-0.0358641
ZNF540	6.56E-01	0.0245241
GNPTAB	6.56E-01	0.0248162
SCN5A	6.56E-01	0.0276054
ECHDC2	6.56E-01	0.0338336
ACSL3	6.56E-01	0.0265536
CLPSL1	6.56E-01	-0.0272926
NA	6.56E-01	0.0215382
NA	6.57E-01	-0.0225422
LOC100505515	6.57E-01	-0.0281955
BRWD3	6.57E-01	0.0266333
SLC25A23	6.57E-01	0.0348816
CBLN4	6.57E-01	-0.0404664
ZFP36L1	6.57E-01	-0.0260963
NA	6.57E-01	0.0373784
SERGEF	6.57E-01	0.0219624
SMARCAD1	6.57E-01	0.0258197
MORN3	6.58E-01	0.0202041
NA	6.58E-01	0.0202826
NA	6.58E-01	-0.0282644
NA	6.58E-01	-0.0241155
CSMD3	6.58E-01	-0.0297416
SLC38A1	6.58E-01	-0.0371583
TSPAN2	6.58E-01	-0.0253498
CLDN6	6.58E-01	0.0250999
NAA50	6.58E-01	0.0226898
RBM4B	6.58E-01	-0.0244814
FMO5	6.59E-01	-0.0265387
TMEM185B	6.59E-01	-0.0252568
C17orf59	6.59E-01	-0.0166154
B4GALNT3	6.59E-01	-0.0231674
OLIG2	6.59E-01	-0.0278234
CNOT6	6.59E-01	0.0233318
HECTD4	6.59E-01	0.0214514
LIPF	6.59E-01	0.0217089
B4GALNT4	6.59E-01	-0.0177086
ITGB3BP	6.59E-01	0.0218872
NDFIP2	6.59E-01	0.0228986
PLCL2	6.59E-01	0.017608
C1QTNF3	6.60E-01	-0.0234912
MEIS1	6.60E-01	-0.0213686
NA	6.60E-01	0.0226196
PRKX	6.60E-01	0.0277364
METTL16	6.60E-01	0.0247495
ITGA11	6.60E-01	0.0260142
